alpha,t2,w2,s2,b2,p2
0.001,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06,1.79640718562874e-05,5.98802395209581e-06
0.002,1.79640718562874e-05,1.19760479041916e-05,3.59281437125749e-05,1.79640718562874e-05,1.79640718562874e-05
0.003,1.79640718562874e-05,1.79640718562874e-05,5.98802395209581e-05,2.39520958083832e-05,1.79640718562874e-05
0.004,1.79640718562874e-05,1.79640718562874e-05,6.58682634730539e-05,2.39520958083832e-05,1.79640718562874e-05
0.005,2.39520958083832e-05,2.9940119760479e-05,6.58682634730539e-05,4.19161676646707e-05,2.39520958083832e-05
0.006,2.39520958083832e-05,2.9940119760479e-05,8.38323353293413e-05,4.79041916167665e-05,2.39520958083832e-05
0.007,3.59281437125749e-05,4.19161676646707e-05,8.38323353293413e-05,5.38922155688623e-05,3.59281437125749e-05
0.008,4.79041916167665e-05,4.79041916167665e-05,9.58083832335329e-05,7.18562874251497e-05,4.79041916167665e-05
0.009,4.79041916167665e-05,4.79041916167665e-05,9.58083832335329e-05,7.18562874251497e-05,4.79041916167665e-05
0.01,4.79041916167665e-05,4.79041916167665e-05,0.000101796407185629,7.78443113772455e-05,4.79041916167665e-05
0.02,0.00011377245508982,0.000119760479041916,0.000191616766467066,0.000143712574850299,0.00011377245508982
0.03,0.000209580838323353,0.000233532934131737,0.000407185628742515,0.000263473053892216,0.000209580838323353
0.04,0.000311377245508982,0.000311377245508982,0.000532934131736527,0.000359281437125749,0.00029940119760479
0.05,0.000377245508982036,0.000419161676646707,0.000694610778443114,0.000491017964071856,0.000389221556886228
0.06,0.000502994011976048,0.000520958083832335,0.000898203592814371,0.000592814371257485,0.00051497005988024
0.07,0.000622754491017964,0.000670658682634731,0.00111976047904192,0.000730538922155689,0.000610778443113772
0.08,0.00074251497005988,0.00081437125748503,0.00135928143712575,0.000904191616766467,0.00074251497005988
0.09,0.000910179640718563,0.00102395209580838,0.00173053892215569,0.00110179640718563,0.000904191616766467
0.1,0.00110778443113772,0.00119161676646707,0.00202994011976048,0.00129341317365269,0.00110778443113772
