alpha,t2,w2,s2,b2,p2
0.001,1.19760479041916e-05,0,1.79640718562874e-05,5.38922155688623e-05,2.9940119760479e-05
0.002,4.19161676646707e-05,5.98802395209581e-06,3.59281437125749e-05,9.58083832335329e-05,4.19161676646707e-05
0.003,5.38922155688623e-05,2.9940119760479e-05,5.38922155688623e-05,0.00011377245508982,7.78443113772455e-05
0.004,6.58682634730539e-05,3.59281437125749e-05,5.38922155688623e-05,0.000131736526946108,8.38323353293413e-05
0.005,7.78443113772455e-05,4.19161676646707e-05,7.18562874251497e-05,0.000155688622754491,0.000101796407185629
0.006,0.000101796407185629,5.98802395209581e-05,7.18562874251497e-05,0.000221556886227545,0.000101796407185629
0.007,0.000107784431137725,8.38323353293413e-05,8.98203592814371e-05,0.00025748502994012,0.000119760479041916
0.008,0.000119760479041916,8.98203592814371e-05,0.000179640718562874,0.000281437125748503,0.000143712574850299
0.009,0.000131736526946108,0.000101796407185629,0.000179640718562874,0.000293413173652695,0.000161676646706587
0.01,0.000137724550898204,0.000119760479041916,0.000179640718562874,0.000353293413173653,0.000167664670658683
0.02,0.00037125748502994,0.000311377245508982,0.000383233532934132,0.000748502994011976,0.000377245508982036
0.03,0.000688622754491018,0.00062874251497006,0.00055688622754491,0.00118562874251497,0.00070059880239521
0.04,0.00108383233532934,0.000946107784431138,0.000910179640718563,0.00174850299401198,0.00104790419161677
0.05,0.00143712574850299,0.00132934131736527,0.00115568862275449,0.00231736526946108,0.00143712574850299
0.06,0.00190419161676647,0.00174251497005988,0.00140718562874251,0.00281437125748503,0.0018562874251497
0.07,0.00240119760479042,0.00217365269461078,0.00174850299401198,0.00344910179640719,0.00235329341317365
0.08,0.00292814371257485,0.00265868263473054,0.00226946107784431,0.00398802395209581,0.00287425149700599
0.09,0.00349700598802395,0.00317964071856287,0.00226946107784431,0.00459880239520958,0.00343712574850299
0.1,0.00401197604790419,0.00374850299401198,0.00304790419161677,0.00517964071856287,0.00398802395209581
