alpha,t2,w2,s2,b2,p2
0.001,0,0,0,0,0
0.002,0,0,0,0,0
0.003,0,0,0,0,0
0.004,0,0,0,0,0
0.005,0,0,0,0,0
0.006,0,0,1.19760479041916e-05,0,0
0.007,0,0,1.19760479041916e-05,0,0
0.008,0,0,1.19760479041916e-05,0,0
0.009,0,0,1.19760479041916e-05,5.98802395209581e-06,0
0.01,0,0,2.39520958083832e-05,5.98802395209581e-06,0
0.02,5.98802395209581e-06,1.19760479041916e-05,5.38922155688623e-05,5.98802395209581e-06,5.98802395209581e-06
0.03,5.98802395209581e-06,1.19760479041916e-05,5.98802395209581e-05,5.98802395209581e-06,5.98802395209581e-06
0.04,5.98802395209581e-06,1.19760479041916e-05,8.38323353293413e-05,5.98802395209581e-06,5.98802395209581e-06
0.05,5.98802395209581e-06,1.79640718562874e-05,0.000107784431137725,5.98802395209581e-06,5.98802395209581e-06
0.06,5.98802395209581e-06,4.79041916167665e-05,0.000137724550898204,5.98802395209581e-06,5.98802395209581e-06
0.07,5.98802395209581e-06,5.98802395209581e-05,0.000149700598802395,5.98802395209581e-06,5.98802395209581e-06
0.08,5.98802395209581e-06,6.58682634730539e-05,0.000179640718562874,1.19760479041916e-05,5.98802395209581e-06
0.09,1.19760479041916e-05,7.18562874251497e-05,0.000179640718562874,1.19760479041916e-05,1.19760479041916e-05
0.1,1.19760479041916e-05,8.38323353293413e-05,0.000203592814371258,1.19760479041916e-05,1.19760479041916e-05
