delta,t2,w2,s2,b2,p2
0.01,0.000209580838323353,0.000287425149700599,0.0015688622754491,0.000353293413173653,0.000191616766467066
0.02,7.18562874251497e-05,0.000101796407185629,0.000922155688622754,0.000125748502994012,7.18562874251497e-05
0.03,4.79041916167665e-05,3.59281437125749e-05,0.000497005988023952,5.38922155688623e-05,4.79041916167665e-05
0.04,0,5.98802395209581e-06,0.000305389221556886,1.79640718562874e-05,0
0.05,0,1.19760479041916e-05,0.000173652694610778,0,0
0.06,0,5.98802395209581e-06,5.98802395209581e-05,5.98802395209581e-06,0
0.07,5.98802395209581e-06,5.98802395209581e-06,4.19161676646707e-05,5.98802395209581e-06,5.98802395209581e-06
0.08,0,0,1.19760479041916e-05,0,0
0.09,0,0,0,0,0
0.1,0,0,0,0,0
