delta,t2,w2,s2,b2,p2
0.01,0.000311377245508982,0.000203592814371258,0.000485029940119761,0.00055688622754491,0.000335329341317365
0.02,0.000167664670658683,0.000107784431137725,0.000401197604790419,0.000281437125748503,0.000179640718562874
0.03,7.18562874251497e-05,0.00011377245508982,0.000191616766467066,0.000161676646706587,7.18562874251497e-05
0.04,5.38922155688623e-05,4.19161676646707e-05,0.000107784431137725,0.000125748502994012,5.38922155688623e-05
0.05,2.39520958083832e-05,5.98802395209581e-06,7.78443113772455e-05,5.98802395209581e-05,2.39520958083832e-05
0.06,2.9940119760479e-05,5.98802395209581e-06,1.19760479041916e-05,3.59281437125749e-05,2.9940119760479e-05
0.07,1.19760479041916e-05,5.98802395209581e-06,2.39520958083832e-05,1.79640718562874e-05,1.19760479041916e-05
0.08,0,0,0,5.98802395209581e-06,0
0.09,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06,1.79640718562874e-05,5.98802395209581e-06
0.1,0,0,0,0,0
