delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.00758682634730539,0.00667065868263473,0.00636526946107784,0.0127664670658683,0.00823952095808383,0.00555688622754491,0.00388023952095808,0.00423952095808383,0.0124730538922156,0.00646706586826347
0.02,0.0100479041916168,0.00891017964071856,0.00804191616766467,0.0167005988023952,0.0110179640718563,0.00638922155688623,0.00474251497005988,0.00486826347305389,0.0141556886227545,0.00753892215568862
0.03,0.0138263473053892,0.0118682634730539,0.0107245508982036,0.0223353293413174,0.0148083832335329,0.0080059880239521,0.00617365269461078,0.00588622754491018,0.0171676646706587,0.0091497005988024
0.04,0.0185508982035928,0.0155928143712575,0.0132095808383234,0.0293952095808383,0.0197245508982036,0.0101077844311377,0.00767664670658683,0.0071437125748503,0.0215928143712575,0.0114011976047904
0.05,0.0238982035928144,0.0202095808383234,0.0173233532934132,0.0366526946107784,0.025125748502994,0.0128323353293413,0.00977844311377245,0.0092934131736527,0.0264670658682635,0.0146467065868263
0.06,0.0313413173652695,0.0253353293413174,0.0216766467065868,0.0474610778443114,0.0323832335329341,0.0170958083832335,0.0123173652694611,0.0114131736526946,0.0339880239520958,0.018497005988024
0.07,0.0397904191616766,0.0322335329341317,0.0274730538922156,0.0596946107784431,0.0409880239520958,0.0221437125748503,0.015874251497006,0.0148263473053892,0.0427544910179641,0.0237365269461078
0.08,0.0503652694610778,0.0412694610778443,0.0335149700598802,0.0742994011976048,0.0518083832335329,0.0280419161676647,0.0203592814371258,0.0178383233532934,0.0536586826347305,0.029814371257485
0.09,0.0607664670658683,0.0499640718562874,0.0402874251497006,0.0888443113772455,0.0619820359281437,0.0357245508982036,0.0254550898203593,0.0225508982035928,0.0645389221556886,0.0375508982035928
0.1,0.0762095808383234,0.0621556886227545,0.0505571889652034,0.109125748502994,0.0771676646706587,0.0446586826347305,0.0320239520958084,0.0280600482637621,0.0805389221556886,0.0469760479041916
