delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0247365269461078,0.0344670658682635,0.0246946107784431,0.0333293413173653,0.0297185628742515,0.0168802395209581,0.0251796407185629,0.0153473053892216,0.0272095808383234,0.0213652694610778
0.02,0.0463532934131737,0.0570838323353293,0.0425029940119761,0.0607365269461078,0.0527664670658683,0.0310299401197605,0.039688622754491,0.0275389221556886,0.0481017964071856,0.037
0.03,0.069688622754491,0.0826107784431138,0.0588802395209581,0.0907784431137724,0.0797604790419162,0.0461437125748503,0.0569520958083832,0.0373293413173653,0.0714251497005988,0.0549820359281437
0.04,0.102994011976048,0.118455089820359,0.0792215568862275,0.13259880239521,0.116958083832335,0.0664730538922156,0.0810299401197605,0.0477185628742515,0.104664670658683,0.0803892215568862
0.05,0.147413173652695,0.165754491017964,0.108329341317365,0.184299401197605,0.165413173652695,0.0978922155688623,0.115407185628743,0.0667964071856287,0.14940119760479,0.115994011976048
0.06,0.203005988023952,0.223892215568862,0.142347305389222,0.248940119760479,0.226538922155689,0.138239520958084,0.160712574850299,0.0899461077844311,0.205664670658683,0.162437125748503
0.07,0.272377245508982,0.292778443113772,0.186658682634731,0.326347305389222,0.297299401197605,0.193652694610778,0.217550898203593,0.122461077844311,0.275239520958084,0.223347305389222
0.08,0.353634730538922,0.370389221556886,0.238263473053892,0.412293413173653,0.37874251497006,0.261419161676647,0.285640718562874,0.163982035928144,0.357011976047904,0.294083832335329
0.09,0.431203592814371,0.444586826347305,0.289077844311377,0.495161676646707,0.456245508982036,0.33211377245509,0.35334131736527,0.204964071856287,0.43537125748503,0.365862275449102
0.1,0.510544910179641,0.521059880239521,0.34902994011976,0.57334131736527,0.533556886227545,0.40951497005988,0.428125748502994,0.258592814371257,0.514778443113772,0.442041916167665
