delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0440838323353293,0.0619221556886228,0.0554011976047904,0.0475688622754491,0.0501437125748503,0.0290059880239521,0.0428083832335329,0.0387245508982036,0.0359161676646707,0.0346347305389222
0.02,0.12002994011976,0.14722754491018,0.120341317365269,0.127101796407186,0.131299401197605,0.0803892215568862,0.105802395209581,0.0856467065868263,0.0977425149700599,0.0937065868263473
0.03,0.248862275449102,0.282694610778443,0.224550898203593,0.263149700598802,0.262658682634731,0.185508982035928,0.217640718562874,0.168790419161677,0.215455089820359,0.202311377245509
0.04,0.412910179640719,0.450646706586826,0.361461077844311,0.432700598802395,0.426574850299401,0.332335329341317,0.372778443113772,0.290544910179641,0.372275449101796,0.351431137724551
0.05,0.562017964071856,0.599107784431138,0.499329341317365,0.583167664670659,0.574502994011976,0.483526946107784,0.524305389221557,0.423293413173653,0.523730538922156,0.501263473053892
0.06,0.692479041916168,0.724682634730539,0.63177245508982,0.709592814371257,0.701838323353293,0.627694610778443,0.663203592814371,0.561898203592814,0.661718562874252,0.642323353293413
0.07,0.778179640718563,0.804251497005988,0.727844311377246,0.790802395209581,0.786197604790419,0.727610778443114,0.759347305389222,0.672497005988024,0.754305389221557,0.739520958083832
0.08,0.834275449101796,0.856586826347306,0.798568862275449,0.842730538922156,0.840604790419162,0.796179640718563,0.824083832335329,0.756155688622755,0.816017964071856,0.805820359281437
0.09,0.873275449101796,0.89240119760479,0.848329341317365,0.87877245508982,0.878568862275449,0.842437125748503,0.866826347305389,0.816814371257485,0.858287425149701,0.851089820359282
0.1,0.907329341317365,0.922365269461078,0.886467065868264,0.911646706586826,0.911347305389222,0.882101796407186,0.902317365269461,0.861347305389222,0.894826347305389,0.888826347305389
