delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0113053892215569,0.0142035928143713,0.0263652694610778,0.0128802395209581,0.0113712574850299,0.00747305389221557,0.00967664670658683,0.0218502994011976,0.00897604790419162,0.00753892215568862
0.02,0.0208502994011976,0.0246766467065868,0.0371197604790419,0.0232395209580838,0.0209341317365269,0.0122994011976048,0.015497005988024,0.0269940119760479,0.0146766467065868,0.0125209580838323
0.03,0.034622754491018,0.0396407185628743,0.0551077844311377,0.0386347305389222,0.0348682634730539,0.0205269461077844,0.0242455089820359,0.0389520958083832,0.0241377245508982,0.0207904191616766
0.04,0.0573832335329341,0.0624131736526946,0.0755029940119761,0.0630658682634731,0.0577365269461078,0.0350778443113772,0.0390778443113772,0.052622754491018,0.0407904191616766,0.035497005988024
0.05,0.0896826347305389,0.0952754491017964,0.105197604790419,0.0980479041916168,0.0901736526946108,0.0574131736526946,0.0619640718562874,0.0743952095808383,0.0653712574850299,0.0579101796407186
0.06,0.130790419161677,0.135760479041916,0.138976047904192,0.142209580838323,0.13125748502994,0.0868862275449102,0.0906287425149701,0.0993473053892215,0.0987784431137725,0.0876107784431138
0.07,0.18525748502994,0.189952095808383,0.186934131736527,0.199502994011976,0.185934131736527,0.128904191616766,0.131592814371257,0.137011976047904,0.144574850299401,0.129652694610778
0.08,0.252556886227545,0.256934131736527,0.237347305389222,0.269269461077844,0.253203592814371,0.183670658682635,0.185820359281437,0.178263473053892,0.202766467065868,0.184730538922156
0.09,0.325664670658683,0.326718562874252,0.290658682634731,0.344676646706587,0.326365269461078,0.246796407185629,0.246299401197605,0.224634730538922,0.268976047904192,0.247544910179641
0.1,0.409335329341317,0.408676646706587,0.358185628742515,0.430299401197605,0.40951497005988,0.321712574850299,0.318838323353293,0.283874251497006,0.34697005988024,0.322508982035928
