delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0511736526946108,0.0693293413173653,0.0597305389221557,0.0558323353293413,0.055059880239521,0.0346107784431138,0.0516526946107784,0.0462095808383234,0.0417125748502994,0.0387904191616766
0.02,0.105910179640719,0.122323353293413,0.0990419161676647,0.114281437125749,0.111107784431138,0.0733293413173653,0.0892035928143713,0.0737544910179641,0.0865209580838323,0.0793532934131737
0.03,0.179449101796407,0.194634730538922,0.147862275449102,0.191796407185629,0.186994011976048,0.126137724550898,0.14237125748503,0.109455089820359,0.148179640718563,0.135622754491018
0.04,0.278011976047904,0.290149700598802,0.209437125748503,0.295335329341317,0.287215568862275,0.20437125748503,0.220155688622755,0.158778443113772,0.235964071856287,0.216508982035928
0.05,0.400395209580838,0.403580838323353,0.28740119760479,0.419904191616766,0.410916167664671,0.311922155688623,0.320005988023952,0.225479041916168,0.350407185628743,0.326736526946108
0.06,0.524652694610778,0.518365269461078,0.372383233532934,0.544652694610779,0.534538922155689,0.428005988023952,0.430209580838323,0.30225748502994,0.472125748502994,0.443994011976048
0.07,0.638197604790419,0.628173652694611,0.461568862275449,0.658467065868264,0.646568862275449,0.547778443113772,0.542946107784431,0.386976047904192,0.59059880239521,0.561964071856287
0.08,0.738820359281437,0.724149700598802,0.548694610778443,0.75740119760479,0.744976047904192,0.657706586826347,0.646107784431138,0.472904191616767,0.696508982035928,0.669455089820359
0.09,0.818473053892216,0.800682634730539,0.626730538922156,0.833922155688623,0.823089820359282,0.75037125748503,0.733874251497006,0.553335329341317,0.782880239520958,0.759
0.1,0.875940119760479,0.859437125748503,0.69837125748503,0.88862874251497,0.879197604790419,0.821658682634731,0.804712574850299,0.629934131736527,0.848682634730539,0.82822754491018
