delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0168263473053892,0.0204431137724551,0.0337125748502994,0.0188862275449102,0.0168682634730539,0.011059880239521,0.0135748502994012,0.0279820359281437,0.0131197604790419,0.011125748502994
0.02,0.0291197604790419,0.034437125748503,0.046934131736527,0.0319640718562874,0.0292754491017964,0.0173293413173653,0.0209041916167665,0.0347544910179641,0.0202275449101796,0.0174550898203593
0.03,0.0479760479041916,0.0537664670658683,0.0681676646706587,0.0523532934131737,0.048125748502994,0.0282694610778443,0.0326167664670659,0.0487245508982036,0.0324850299401198,0.0284790419161677
0.04,0.0759221556886228,0.0824850299401198,0.0929161676646707,0.0824071856287425,0.0762754491017964,0.0469940119760479,0.052125748502994,0.065,0.0533353293413174,0.0472335329341317
0.05,0.115850299401198,0.122814371257485,0.127137724550898,0.124976047904192,0.116185628742515,0.0745449101796407,0.0795029940119761,0.0905029940119761,0.083814371257485,0.0750239520958084
0.06,0.164317365269461,0.171005988023952,0.166862275449102,0.175754491017964,0.164748502994012,0.110832335329341,0.115407185628743,0.120131736526946,0.122706586826347,0.111377245508982
0.07,0.227724550898204,0.233664670658683,0.219988023952096,0.241814371257485,0.228023952095808,0.160574850299401,0.163413173652695,0.16311377245509,0.17559880239521,0.161233532934132
0.08,0.300946107784431,0.306868263473054,0.274724550898204,0.317023952095808,0.301395209580838,0.221287425149701,0.225077844311377,0.208652694610778,0.240317365269461,0.222011976047904
0.09,0.379538922155689,0.38148502994012,0.331467065868263,0.39774251497006,0.379640718562874,0.290928143712575,0.291347305389222,0.259329341317365,0.312814371257485,0.29140119760479
0.1,0.46688622754491,0.466994011976048,0.403976047904192,0.485634730538922,0.467155688622755,0.371544910179641,0.369455089820359,0.322730538922156,0.395065868263473,0.372155688622755
