delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0133353293413174,0.0144311377245509,0.0176766467065868,0.0164910179640719,0.0135329341317365,0.00992814371257485,0.0102574850299401,0.0131556886227545,0.0137305389221557,0.0102095808383234
0.02,0.0200778443113772,0.0219101796407186,0.0235688622754491,0.0246167664670659,0.0203652694610778,0.0122754491017964,0.012874251497006,0.0159580838323353,0.0171497005988024,0.0125928143712575
0.03,0.0304311377245509,0.0320718562874252,0.0333353293413174,0.0365089820359281,0.0308502994011976,0.0174790419161677,0.0181197604790419,0.0210778443113772,0.0238562874251497,0.0178562874251497
0.04,0.0437664670658683,0.0450538922155689,0.0439940119760479,0.0524071856287425,0.0442395209580838,0.0253652694610778,0.0258383233532934,0.0268383233532934,0.0338622754491018,0.0259461077844311
0.05,0.0588263473053892,0.0596946107784431,0.0563712574850299,0.0698562874251497,0.059437125748503,0.0351616766467066,0.0348502994011976,0.0348562874251497,0.0454311377245509,0.0357664670658683
0.06,0.0804311377245509,0.0813413173652695,0.0747005988023952,0.094688622754491,0.0808622754491018,0.0493473053892216,0.0483233532934132,0.0462095808383234,0.0635568862275449,0.0501916167664671
0.07,0.109419161676647,0.108604790419162,0.096497005988024,0.126359281437126,0.110065868263473,0.0687245508982036,0.0667125748502994,0.0612215568862276,0.0874670658682635,0.0697964071856287
0.08,0.138730538922156,0.136910179640719,0.118197604790419,0.159479041916168,0.139347305389222,0.0899820359281437,0.0860059880239521,0.0762035928143713,0.111670658682635,0.0908802395209581
0.09,0.178461077844311,0.174197604790419,0.147023952095808,0.203137724550898,0.179011976047904,0.119838323353293,0.113317365269461,0.0980059880239521,0.146712574850299,0.120916167664671
0.1,0.223275449101796,0.218898203592814,0.182712574850299,0.250814371257485,0.223826347305389,0.154814371257485,0.147089820359281,0.125574850299401,0.186664670658683,0.156
