delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0698083832335329,0.106712574850299,0.110844311377246,0.0723952095808383,0.0718383233532934,0.0453832335329341,0.07637125748503,0.0860658682634731,0.0499580838323353,0.0477664670658683
0.02,0.217071856287425,0.267305389221557,0.234910179640719,0.223245508982036,0.221089820359281,0.15725748502994,0.205077844311377,0.184778443113772,0.169562874251497,0.162718562874251
0.03,0.445491017964072,0.486461077844311,0.408634730538922,0.453718562874252,0.450700598802395,0.360736526946108,0.40748502994012,0.342221556886228,0.378994011976048,0.368323353293413
0.04,0.656838323353293,0.678389221556886,0.573526946107784,0.665293413173653,0.661119760479042,0.575443113772455,0.606730538922156,0.505101796407186,0.594293413173653,0.582910179640719
0.05,0.810005988023952,0.817179640718563,0.709191616766467,0.816964071856287,0.812802395209581,0.748706586826347,0.762209580838323,0.647814371257485,0.763814371257485,0.75425748502994
0.06,0.904479041916168,0.908155688622755,0.820155688622755,0.909802395209581,0.906005988023952,0.86474251497006,0.872491017964072,0.772538922155689,0.874784431137725,0.867880239520958
0.07,0.952862275449102,0.953634730538922,0.889419161676647,0.955994011976048,0.953491017964072,0.929317365269461,0.932443113772455,0.856676646706587,0.935544910179641,0.931053892215569
0.08,0.977766467065868,0.977329341317365,0.928401197604791,0.979826347305389,0.978131736526946,0.964263473053892,0.964616766467066,0.904562874251497,0.967778443113773,0.965239520958084
0.09,0.989994011976048,0.988814371257485,0.953508982035928,0.990988023952096,0.990209580838323,0.982658682634731,0.981706586826347,0.937245508982036,0.984592814371257,0.983035928143713
0.1,0.995047904191617,0.994862275449102,0.972724550898204,0.995646706586826,0.995131736526946,0.991670658682635,0.991125748502994,0.961622754491018,0.992640718562874,0.991850299401198
