delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.035437125748503,0.0463532934131737,0.0334131736526946,0.0452574850299401,0.0419940119760479,0.0230898203592814,0.0325209580838323,0.021814371257485,0.0361137724550898,0.0290778443113772
0.02,0.0747964071856288,0.0930658682634731,0.0644131736526946,0.0925748502994012,0.0874790419161677,0.0460119760479042,0.0630958083832335,0.0410479041916168,0.0721676646706587,0.0579820359281437
0.03,0.139383233532934,0.166083832335329,0.117299401197605,0.16614371257485,0.157988023952096,0.0904910179640719,0.118023952095808,0.077940119760479,0.133449101796407,0.111377245508982
0.04,0.229586826347305,0.262844311377246,0.189005988023952,0.268497005988024,0.249994011976048,0.160658682634731,0.196131736526946,0.129353293413174,0.221347305389222,0.184323353293413
0.05,0.333688622754491,0.371916167664671,0.278011976047904,0.380137724550898,0.355173652694611,0.247365269461078,0.293479041916168,0.199437125748503,0.323862275449102,0.275664670658683
0.06,0.449766467065868,0.489281437125749,0.376425149700599,0.499287425149701,0.471095808383234,0.357071856287425,0.404622754491018,0.287778443113772,0.439353293413174,0.385508982035928
0.07,0.557059880239521,0.596526946107785,0.479431137724551,0.605167664670659,0.575988023952096,0.465988023952096,0.515125748502994,0.385281437125749,0.546880239520958,0.493562874251497
0.08,0.648,0.685209580838323,0.572532934131737,0.689652694610779,0.663718562874252,0.564622754491018,0.612491017964072,0.480838323353293,0.639209580838323,0.589461077844311
0.09,0.72777245508982,0.763275449101796,0.664071856287425,0.762634730538922,0.741269461077844,0.657706586826347,0.703431137724551,0.581694610778443,0.720011976047904,0.679125748502994
0.1,0.784467065868263,0.816928143712575,0.733173652694611,0.812712574850299,0.796556886227545,0.726365269461078,0.767155688622755,0.660748502994012,0.777898203592814,0.744868263473054
