delta,t2,w2,s2,b2,p2
0.01,0.000922155688622754,0.00153892215568862,0.00126946107784431,0.00213173652694611,0.00145508982035928
0.02,0.000311377245508982,0.000562874251497006,0.00051497005988024,0.000796407185628743,0.000473053892215569
0.03,0.00011377245508982,0.000245508982035928,0.00029940119760479,0.000305389221556886,0.000167664670658683
0.04,5.38922155688623e-05,8.98203592814371e-05,9.58083832335329e-05,0.000149700598802395,8.98203592814371e-05
0.05,3.59281437125749e-05,7.78443113772455e-05,7.78443113772455e-05,7.78443113772455e-05,7.18562874251497e-05
0.06,1.19760479041916e-05,3.59281437125749e-05,2.39520958083832e-05,3.59281437125749e-05,2.39520958083832e-05
0.07,5.98802395209581e-06,2.39520958083832e-05,2.39520958083832e-05,5.98802395209581e-06,5.98802395209581e-06
0.08,5.98802395209581e-06,5.98802395209581e-06,1.79640718562874e-05,1.19760479041916e-05,5.98802395209581e-06
0.09,5.98802395209581e-06,5.98802395209581e-06,0,5.98802395209581e-06,5.98802395209581e-06
0.1,0,0,5.98802395209581e-06,0,0
