delta,t2,w2,s2,b2,p2
0.01,0.000461077844311377,0.00172455089820359,0.0047185628742515,0.00055688622754491,0.000473053892215569
0.02,5.38922155688623e-05,0.000413173652694611,0.0017125748502994,7.78443113772455e-05,6.58682634730539e-05
0.03,5.98802395209581e-06,8.98203592814371e-05,0.00070059880239521,5.98802395209581e-06,5.98802395209581e-06
0.04,0,2.9940119760479e-05,0.000233532934131737,0,0
0.05,0,0,9.58083832335329e-05,0,0
0.06,0,0,3.59281437125749e-05,0,0
0.07,0,0,5.98802395209581e-06,0,0
0.08,0,0,1.19760479041916e-05,0,0
0.09,0,0,0,0,0
0.1,0,0,0,0,0
