delta,t2,w2,s2,b2,p2
0.01,0.00240718562874252,0.00231736526946108,0.00317365269461078,0.00353293413173653,0.00244910179640719
0.02,0.00149101796407186,0.00139520958083832,0.00234131736526946,0.00230538922155689,0.00152694610778443
0.03,0.000832335329341317,0.000826347305389222,0.00144311377245509,0.00134131736526946,0.000838323353293413
0.04,0.00051497005988024,0.000520958083832335,0.000940119760479042,0.000808383233532934,0.000532934131736527
0.05,0.000293413173652695,0.000293413173652695,0.000568862275449102,0.000455089820359281,0.000311377245508982
0.06,0.000191616766467066,0.000161676646706587,0.000311377245508982,0.000293413173652695,0.000197604790419162
0.07,0.00011377245508982,0.000101796407185629,0.000203592814371258,0.000161676646706587,0.00011377245508982
0.08,4.79041916167665e-05,4.79041916167665e-05,0.000119760479041916,7.78443113772455e-05,4.79041916167665e-05
0.09,4.79041916167665e-05,4.79041916167665e-05,9.58083832335329e-05,7.18562874251497e-05,4.79041916167665e-05
0.1,1.19760479041916e-05,2.39520958083832e-05,4.79041916167665e-05,1.79640718562874e-05,1.19760479041916e-05
