delta,t2,w2,s2,b2,p2
0.01,0.0020059880239521,0.00236526946107784,0.00634131736526946,0.00241916167664671,0.0019940119760479
0.02,0.000892215568862276,0.00111377245508982,0.00388023952095808,0.00111976047904192,0.000880239520958084
0.03,0.000407185628742515,0.000520958083832335,0.00238922155688623,0.000526946107784431,0.000407185628742515
0.04,0.000131736526946108,0.000203592814371258,0.00129940119760479,0.000167664670658683,0.000143712574850299
0.05,0.00011377245508982,0.000101796407185629,0.000862275449101796,0.000131736526946108,0.00011377245508982
0.06,4.79041916167665e-05,5.98802395209581e-05,0.000359281437125749,5.38922155688623e-05,4.79041916167665e-05
0.07,3.59281437125749e-05,2.9940119760479e-05,0.000263473053892216,3.59281437125749e-05,3.59281437125749e-05
0.08,0,0,0.000125748502994012,0,0
0.09,0,0,2.9940119760479e-05,0,0
0.1,5.98802395209581e-06,5.98802395209581e-06,1.19760479041916e-05,5.98802395209581e-06,5.98802395209581e-06
