delta,t2,w2,s2,b2,p2
0.01,0.00134730538922156,0.00161676646706587,0.00422754491017964,0.00150299401197605,0.00131137724550898
0.02,0.000365269461077844,0.000473053892215569,0.00183233532934132,0.00044311377245509,0.000365269461077844
0.03,7.78443113772455e-05,0.000119760479041916,0.000802395209580838,0.000101796407185629,8.38323353293413e-05
0.04,5.98802395209581e-06,4.79041916167665e-05,0.000377245508982036,1.79640718562874e-05,0
0.05,5.98802395209581e-06,1.79640718562874e-05,0.000239520958083832,5.98802395209581e-06,5.98802395209581e-06
0.06,0,0,4.79041916167665e-05,0,0
0.07,0,0,2.9940119760479e-05,0,0
0.08,0,0,5.98802395209581e-06,0,0
0.09,0,0,5.98802395209581e-06,0,0
0.1,0,0,0,0,0
