delta,t2,w2,s2,b2,p2
0.01,0.00118562874251497,0.00173053892215569,0.00156287425149701,0.00276646706586826,0.0015748502994012
0.02,0.000353293413173653,0.000562874251497006,0.000646706586826347,0.000934131736526946,0.00044311377245509
0.03,0.000179640718562874,0.00025748502994012,0.000275449101796407,0.000389221556886228,0.000209580838323353
0.04,5.98802395209581e-05,7.78443113772455e-05,0.000149700598802395,0.000167664670658683,8.98203592814371e-05
0.05,2.9940119760479e-05,4.19161676646707e-05,6.58682634730539e-05,6.58682634730539e-05,3.59281437125749e-05
0.06,5.98802395209581e-06,1.79640718562874e-05,3.59281437125749e-05,5.98802395209581e-06,5.98802395209581e-06
0.07,1.19760479041916e-05,1.19760479041916e-05,2.9940119760479e-05,1.19760479041916e-05,1.19760479041916e-05
0.08,0,0,2.39520958083832e-05,0,0
0.09,0,0,0,0,0
0.1,0,0,5.98802395209581e-06,0,0
