delta,t2,w2,s2,b2,p2
0.01,0.00167065868263473,0.00184431137724551,0.00277844311377246,0.00252694610778443,0.00159880239520958
0.02,0.000772455089820359,0.000790419161676647,0.00138323353293413,0.00112574850299401,0.000736526946107784
0.03,0.000293413173652695,0.000335329341317365,0.000748502994011976,0.000479041916167665,0.000293413173652695
0.04,0.000119760479041916,0.00011377245508982,0.000347305389221557,0.000167664670658683,0.00011377245508982
0.05,4.19161676646707e-05,7.18562874251497e-05,0.000221556886227545,7.18562874251497e-05,4.19161676646707e-05
0.06,5.98802395209581e-06,1.79640718562874e-05,0.00011377245508982,1.79640718562874e-05,5.98802395209581e-06
0.07,5.98802395209581e-06,0,7.18562874251497e-05,5.98802395209581e-06,5.98802395209581e-06
0.08,0,5.98802395209581e-06,3.59281437125749e-05,0,0
0.09,0,0,5.98802395209581e-06,0,0
0.1,0,0,5.98802395209581e-06,0,0
