delta,t2,w2,s2,b2,p2
0.01,0.039125748502994,0.0381077844311377,0.0284491017964072,0.0480838323353293,0.0390059880239521
0.02,0.0308922155688623,0.0292694610778443,0.0218562874251497,0.037874251497006,0.0306526946107784
0.03,0.0239520958083832,0.0234191616766467,0.0175089820359281,0.0298383233532934,0.0237005988023952
0.04,0.0175748502994012,0.0168862275449102,0.0131976047904192,0.0220778443113772,0.017377245508982
0.05,0.013940119760479,0.0132095808383234,0.0101916167664671,0.0172634730538922,0.0138023952095808
0.06,0.0103053892215569,0.00974850299401198,0.00738922155688623,0.0131317365269461,0.0101616766467066
0.07,0.0072874251497006,0.00717964071856287,0.00604191616766467,0.0094311377245509,0.00720359281437126
0.08,0.00589820359281437,0.00570059880239521,0.00425149700598802,0.00778443113772455,0.00582634730538922
0.09,0.00401197604790419,0.00374850299401198,0.00304790419161677,0.00517964071856287,0.00398802395209581
0.1,0.00308982035928144,0.00312574850299401,0.00247305389221557,0.0039940119760479,0.00307185628742515
