delta,t2,w2,s2,b2,p2
0.01,0.0266766467065868,0.0284610778443114,0.0292275449101796,0.0298023952095808,0.0254491017964072
0.02,0.0144790419161677,0.0158682634730539,0.017562874251497,0.016377245508982,0.0137604790419162
0.03,0.00734730538922156,0.00838922155688623,0.0101976047904192,0.00829341317365269,0.00705389221556886
0.04,0.00331137724550898,0.00389820359281437,0.00617964071856287,0.00379041916167665,0.00315568862275449
0.05,0.00170059880239521,0.00229940119760479,0.00369461077844311,0.00190419161676647,0.00162874251497006
0.06,0.000682634730538922,0.000970059880239521,0.00177245508982036,0.000778443113772455,0.000664670658682635
0.07,0.00029940119760479,0.000449101796407186,0.0011497005988024,0.000359281437125749,0.000287425149700599
0.08,0.000131736526946108,0.000221556886227545,0.000532934131736527,0.000173652694610778,0.00011377245508982
0.09,2.39520958083832e-05,2.9940119760479e-05,0.000233532934131737,2.39520958083832e-05,1.79640718562874e-05
0.1,1.79640718562874e-05,1.19760479041916e-05,0.000143712574850299,2.39520958083832e-05,1.79640718562874e-05
