delta,t2,w2,s2,b2,p2
0.01,0.0152994011976048,0.0207964071856287,0.0239161676646707,0.0172634730538922,0.015251497005988
0.02,0.00464670658682635,0.00705988023952096,0.0111317365269461,0.00524550898203593,0.00467065868263473
0.03,0.00127544910179641,0.00238323353293413,0.0055748502994012,0.00144311377245509,0.00127544910179641
0.04,0.000431137724550898,0.000892215568862276,0.00241916167664671,0.00051497005988024,0.000425149700598802
0.05,9.58083832335329e-05,0.000353293413173653,0.00108383233532934,0.000101796407185629,9.58083832335329e-05
0.06,2.9940119760479e-05,9.58083832335329e-05,0.000491017964071856,4.19161676646707e-05,2.9940119760479e-05
0.07,1.79640718562874e-05,4.19161676646707e-05,0.000203592814371258,1.79640718562874e-05,1.79640718562874e-05
0.08,5.98802395209581e-06,2.9940119760479e-05,0.000101796407185629,5.98802395209581e-06,5.98802395209581e-06
0.09,0,5.98802395209581e-06,5.38922155688623e-05,0,0
0.1,0,0,1.19760479041916e-05,0,0
