delta,t2,w2,s2,b2,p2
0.01,0.0121197604790419,0.0177724550898204,0.0206167664670659,0.013814371257485,0.0120658682634731
0.02,0.00374251497005988,0.00589820359281437,0.00818562874251497,0.00423353293413174,0.00372455089820359
0.03,0.00137125748502994,0.00253293413173653,0.0041377245508982,0.00159281437125749,0.00137724550898204
0.04,0.00055688622754491,0.00139520958083832,0.00216766467065868,0.000622754491017964,0.000562874251497006
0.05,0.000209580838323353,0.000790419161676647,0.00134730538922156,0.000251497005988024,0.000209580838323353
0.06,8.98203592814371e-05,0.000323353293413174,0.000694610778443114,0.000101796407185629,8.98203592814371e-05
0.07,5.98802395209581e-05,0.000209580838323353,0.000413173652694611,7.18562874251497e-05,5.98802395209581e-05
0.08,0,8.98203592814371e-05,0.000365269461077844,0,0
0.09,1.19760479041916e-05,8.38323353293413e-05,0.000203592814371258,1.19760479041916e-05,1.19760479041916e-05
0.1,5.98802395209581e-06,2.39520958083832e-05,0.000143712574850299,1.19760479041916e-05,5.98802395209581e-06
