delta,t2,w2,s2,b2,p2
0.01,0.0228862275449102,0.0263413173652695,0.0233053892215569,0.0284850299401198,0.0230119760479042
0.02,0.0116826347305389,0.0136706586826347,0.0132275449101796,0.0147604790419162,0.0117065868263473
0.03,0.00574251497005988,0.00692814371257485,0.00747904191616767,0.00749700598802395,0.00579041916167665
0.04,0.00288622754491018,0.00350898203592814,0.00424550898203593,0.00374251497005988,0.00288023952095808
0.05,0.00143712574850299,0.00187425149700599,0.00250898203592814,0.0019940119760479,0.00144311377245509
0.06,0.000724550898203593,0.000958083832335329,0.00141317365269461,0.000964071856287425,0.000730538922155689
0.07,0.00037125748502994,0.000544910179640719,0.000940119760479042,0.00055688622754491,0.000383233532934132
0.08,0.000173652694610778,0.000251497005988024,0.000497005988023952,0.000221556886227545,0.000179640718562874
0.09,5.98802395209581e-05,0.00011377245508982,0.000233532934131737,7.18562874251497e-05,5.98802395209581e-05
0.1,2.39520958083832e-05,2.9940119760479e-05,0.000125748502994012,4.79041916167665e-05,1.79640718562874e-05
