delta,t2,w2,s2,b2,p2
0.01,0.0350718562874252,0.0361916167664671,0.0356107784431138,0.0389461077844311,0.0351497005988024
0.02,0.0250479041916168,0.0254491017964072,0.0265389221556886,0.0276826347305389,0.0250479041916168
0.03,0.0165868263473054,0.0168982035928144,0.0186646706586826,0.0186526946107784,0.0166107784431138
0.04,0.0107065868263473,0.010940119760479,0.0132634730538922,0.0118502994011976,0.010688622754491
0.05,0.0072874251497006,0.00735928143712575,0.00916167664670659,0.0082874251497006,0.0072934131736527
0.06,0.00504191616766467,0.00507185628742515,0.00640718562874252,0.00573652694610779,0.0050059880239521
0.07,0.00281437125748503,0.00284431137724551,0.0041437125748503,0.00322155688622755,0.00283832335329341
0.08,0.00184431137724551,0.00201197604790419,0.00283832335329341,0.00213173652694611,0.00183233532934132
0.09,0.00110778443113772,0.00119161676646707,0.00202994011976048,0.00129341317365269,0.00110778443113772
0.1,0.000640718562874252,0.000604790419161677,0.00122754491017964,0.000778443113772455,0.000640718562874252
