delta,t2,w2,s2,b2,p2
0.01,0.0221976047904192,0.0239760479041916,0.0211736526946108,0.0274011976047904,0.0224011976047904
0.02,0.00897604790419162,0.00989221556886228,0.0107425149700599,0.0116047904191617,0.00902395209580838
0.03,0.00404191616766467,0.00491017964071856,0.00580838323353293,0.00520958083832335,0.00405988023952096
0.04,0.00159281437125749,0.00207185628742515,0.00305988023952096,0.00207784431137725,0.0015688622754491
0.05,0.000724550898203593,0.000934131736526946,0.00175449101796407,0.001,0.00074251497005988
0.06,0.000251497005988024,0.000329341317365269,0.000952095808383234,0.000359281437125749,0.00025748502994012
0.07,0.00011377245508982,0.000149700598802395,0.000550898203592814,0.000149700598802395,0.00011377245508982
0.08,7.18562874251497e-05,0.00011377245508982,0.000305389221556886,8.98203592814371e-05,7.18562874251497e-05
0.09,2.9940119760479e-05,2.9940119760479e-05,0.000221556886227545,3.59281437125749e-05,2.9940119760479e-05
0.1,1.79640718562874e-05,1.19760479041916e-05,0.00011377245508982,1.79640718562874e-05,1.79640718562874e-05
