delta,t2,w2,s2,b2,p2
0.01,0.0191137724550898,0.0210778443113772,0.0183832335329341,0.0239461077844311,0.0193592814371257
0.02,0.00764670658682635,0.00904790419161677,0.009,0.0100059880239521,0.00772455089820359
0.03,0.00376646706586826,0.00467065868263473,0.0051377245508982,0.00483832335329341,0.00380838323353293
0.04,0.00188622754491018,0.00225748502994012,0.00280239520958084,0.00248502994011976,0.00190419161676647
0.05,0.000940119760479042,0.00138323353293413,0.00194011976047904,0.00138922155688623,0.000940119760479042
0.06,0.000604790419161677,0.000820359281437126,0.00126347305389222,0.000820359281437126,0.000592814371257485
0.07,0.000335329341317365,0.000502994011976048,0.000982035928143713,0.000419161676646707,0.000341317365269461
0.08,0.000167664670658683,0.000329341317365269,0.000670658682634731,0.000203592814371258,0.000161676646706587
0.09,9.58083832335329e-05,0.000161676646706587,0.000401197604790419,0.00011377245508982,0.000101796407185629
0.1,5.38922155688623e-05,8.38323353293413e-05,0.000353293413173653,7.78443113772455e-05,5.38922155688623e-05
