alpha,t2,w2,s2,b2,p2
0.001,0,0,5.98802395209581e-06,5.98802395209581e-05,5.98802395209581e-06
0.002,5.98802395209581e-06,5.98802395209581e-06,1.19760479041916e-05,7.78443113772455e-05,2.39520958083832e-05
0.003,3.59281437125749e-05,5.98802395209581e-06,1.79640718562874e-05,0.000125748502994012,3.59281437125749e-05
0.004,6.58682634730539e-05,2.39520958083832e-05,3.59281437125749e-05,0.000167664670658683,7.18562874251497e-05
0.005,7.18562874251497e-05,2.39520958083832e-05,4.19161676646707e-05,0.00018562874251497,8.98203592814371e-05
0.006,8.38323353293413e-05,3.59281437125749e-05,4.19161676646707e-05,0.000215568862275449,0.000101796407185629
0.007,0.000101796407185629,4.79041916167665e-05,5.98802395209581e-05,0.000239520958083832,0.00011377245508982
0.008,0.000131736526946108,8.98203592814371e-05,0.000137724550898204,0.000281437125748503,0.000131736526946108
0.009,0.000161676646706587,0.000107784431137725,0.000137724550898204,0.000323353293413174,0.000161676646706587
0.01,0.000167664670658683,0.000119760479041916,0.000137724550898204,0.000365269461077844,0.000191616766467066
0.02,0.000407185628742515,0.000275449101796407,0.000293413173652695,0.000682634730538922,0.000419161676646707
0.03,0.000634730538922156,0.000544910179640719,0.000437125748502994,0.00113173652694611,0.000664670658682635
0.04,0.000934131736526946,0.000820359281437126,0.000706586826347305,0.00153892215568862,0.000958083832335329
0.05,0.00132335329341317,0.00115568862275449,0.000952095808383234,0.00192215568862275,0.00135329341317365
0.06,0.00168263473053892,0.00147904191616766,0.00122754491017964,0.00225748502994012,0.00165868263473054
0.07,0.0020059880239521,0.00186826347305389,0.00150299401197605,0.00263473053892216,0.00196407185628743
0.08,0.00229940119760479,0.00226347305389222,0.0018562874251497,0.00306586826347305,0.00234131736526946
0.09,0.00266467065868264,0.00266467065868264,0.0018562874251497,0.0035748502994012,0.00262275449101796
0.1,0.00308982035928144,0.00312574850299401,0.00247305389221557,0.0039940119760479,0.00307185628742515
