alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.481053892215569,0.458760479041916,0.363287425149701,0.508149700598802,0.481808383233533,0.405934131736527,0.383317365269461,0.301275449101796,0.443209580838323,0.407437125748503
0.002,0.561383233532934,0.539119760479042,0.430239520958084,0.584766467065868,0.560323353293413,0.481053892215569,0.458688622754491,0.363293413173653,0.513988023952096,0.481790419161677
0.003,0.609634730538922,0.58797005988024,0.474347305389222,0.629850299401198,0.608389221556886,0.527550898203593,0.505197604790419,0.40562874251497,0.557502994011976,0.526988023952096
0.004,0.643724550898204,0.623011976047904,0.505335329341317,0.661790419161677,0.641922155688623,0.561383233532934,0.53911377245509,0.430251497005988,0.589029940119761,0.560449101796407
0.005,0.669616766467066,0.650185628742515,0.53274251497006,0.686323353293413,0.667449101796407,0.588035928143713,0.566023952095808,0.455826347305389,0.61377245508982,0.586359281437126
0.006,0.690814371257485,0.671526946107784,0.553838323353293,0.706544910179641,0.688874251497006,0.609634730538922,0.587958083832335,0.474365269461078,0.633616766467066,0.608341317365269
0.007,0.709119760479042,0.690748502994012,0.572089820359282,0.723191616766467,0.706880239520958,0.627910179640719,0.606892215568862,0.490413173652695,0.650161676646707,0.626491017964072
0.008,0.724299401197605,0.706443113772455,0.585293413173653,0.737688622754491,0.722215568862275,0.643724550898204,0.623,0.505353293413174,0.664796407185629,0.641958083832335
0.009,0.737335329341317,0.72011377245509,0.598005988023952,0.750443113772455,0.735275449101796,0.657155688622755,0.637083832335329,0.522149700598802,0.677658682634731,0.655041916167665
0.01,0.749526946107785,0.732455089820359,0.612,0.761844311377246,0.747311377245509,0.669616766467066,0.650185628742515,0.532766467065868,0.689077844311377,0.667550898203593
0.02,0.823790419161677,0.808730538922156,0.695083832335329,0.831365269461078,0.821700598802395,0.749526946107785,0.732455089820359,0.612059880239521,0.763640718562874,0.747317365269461
0.03,0.862532934131736,0.848994011976048,0.741089820359281,0.868089820359282,0.860904191616766,0.794137724550898,0.778185628742515,0.659251497005988,0.804952095808383,0.791850299401198
0.04,0.887922155688623,0.875832335329341,0.772,0.892119760479042,0.886281437125749,0.823796407185629,0.808730538922156,0.695155688622755,0.832245508982036,0.821754491017964
0.05,0.905670658682635,0.894730538922156,0.796047904191617,0.90911377245509,0.90440119760479,0.845293413173653,0.831131736526946,0.716730538922156,0.852526946107784,0.84388622754491
0.06,0.919125748502994,0.908814371257485,0.817778443113772,0.921724550898204,0.91777245508982,0.862538922155689,0.848994011976048,0.741209580838323,0.86851497005988,0.860874251497006
0.07,0.929694610778443,0.920239520958084,0.830502994011976,0.931934131736527,0.928550898203593,0.876377245508982,0.863880239520958,0.75711377245509,0.881766467065868,0.874664670658683
0.08,0.938131736526946,0.929173652694611,0.84540119760479,0.93985628742515,0.936928143712575,0.887928143712575,0.875844311377245,0.772155688622755,0.892395209580838,0.886245508982036
0.09,0.944706586826347,0.936754491017964,0.856353293413174,0.946299401197605,0.943838323353294,0.897215568862275,0.886125748502994,0.786862275449102,0.901670658682635,0.895922155688623
0.1,0.950898203592814,0.943023952095808,0.867215568862276,0.952520958083832,0.950107784431138,0.905676646706587,0.894748502994012,0.796269461077844,0.909125748502994,0.904377245508982
