alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.390269461077844,0.440718562874252,0.328251497005988,0.484395209580838,0.431502994011976,0.317700598802395,0.369916167664671,0.273880239520958,0.439832335329341,0.363269461077844
0.002,0.469221556886228,0.520449101796407,0.373640718562874,0.546802395209581,0.503065868263473,0.390251497005988,0.440718562874252,0.328251497005988,0.500101796407186,0.431622754491018
0.003,0.517676646706587,0.562712574850299,0.425089820359282,0.584688622754491,0.546311377245509,0.435550898203593,0.487185628742515,0.373640718562874,0.536215568862276,0.47288622754491
0.004,0.551221556886228,0.592425149700599,0.480838323353293,0.612335329341317,0.576688622754491,0.469221556886228,0.520455089820359,0.373640718562874,0.562425149700599,0.503077844311377
0.005,0.577035928143713,0.622095808383234,0.480838323353293,0.633508982035928,0.60077245508982,0.495736526946108,0.541700598802395,0.425089820359282,0.583197604790419,0.527047904191617
0.006,0.600233532934132,0.640568862275449,0.526347305389222,0.650682634730539,0.620706586826347,0.517682634730539,0.562718562874252,0.425089820359282,0.601095808383234,0.546479041916168
0.007,0.618455089820359,0.659263473053892,0.526455089820359,0.665269461077844,0.637413173652695,0.535604790419162,0.582449101796407,0.467083832335329,0.615467065868264,0.562449101796407
0.008,0.634526946107784,0.676814371257485,0.547197604790419,0.678526946107784,0.651467065868264,0.551209580838323,0.592431137724551,0.480838323353293,0.628323353293413,0.576760479041916
0.009,0.648,0.685209580838323,0.572532934131737,0.689652694610779,0.663718562874252,0.564622754491018,0.612491017964072,0.480838323353293,0.639209580838323,0.589461077844311
0.01,0.660053892215569,0.69402994011976,0.57422754491018,0.699491017964072,0.674640718562874,0.577023952095808,0.622101796407186,0.480838323353293,0.648928143712575,0.600898203592814
0.02,0.73822754491018,0.768676646706587,0.659239520958084,0.765892215568862,0.745802395209581,0.660065868263473,0.694053892215569,0.57425748502994,0.713335329341317,0.67462874251497
0.03,0.782712574850299,0.805556886227545,0.702263473053892,0.803425149700599,0.786586826347305,0.706832335329341,0.74022754491018,0.623790419161677,0.749844311377246,0.717574850299401
0.04,0.812544910179641,0.828137724550898,0.743682634730539,0.829526946107784,0.814131736526946,0.738269461077844,0.76877245508982,0.65940119760479,0.775508982035928,0.745868263473054
0.05,0.834754491017964,0.848586826347306,0.770916167664671,0.848916167664671,0.834892215568862,0.763275449101796,0.787682634730539,0.68074251497006,0.795047904191617,0.768724550898204
0.06,0.851347305389222,0.866982035928144,0.786784431137725,0.863784431137725,0.850616766467066,0.782790419161677,0.805718562874252,0.702473053892216,0.811173652694611,0.786640718562874
0.07,0.865317365269461,0.875556886227545,0.803592814371257,0.876071856287425,0.863784431137725,0.798688622754491,0.817281437125749,0.73340119760479,0.823976047904192,0.801293413173653
0.08,0.876958083832335,0.887251497005988,0.825005988023952,0.886526946107784,0.875155688622755,0.812688622754491,0.82837125748503,0.744017964071856,0.835269461077844,0.814263473053892
0.09,0.886544910179641,0.894832335329341,0.826317365269461,0.895281437125749,0.884838323353293,0.824365269461078,0.839077844311377,0.744017964071856,0.84459880239521,0.825089820359282
0.1,0.895125748502994,0.901658682634731,0.834311377245509,0.903089820359281,0.893185628742515,0.834922155688623,0.84888622754491,0.771335329341317,0.852700598802395,0.834994011976048
