delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.133676646706587,0.145473053892216,0.157419161676647,0.136748502994012,0.133646706586826,0.0982814371257485,0.10859880239521,0.136011976047904,0.103215568862275,0.0983652694610779
0.02,0.191892215568862,0.203520958083832,0.202419161676647,0.196173652694611,0.191802395209581,0.126461077844311,0.136550898203593,0.156502994011976,0.131922155688623,0.126365269461078
0.03,0.26188622754491,0.272826347305389,0.260946107784431,0.266946107784431,0.261556886227545,0.16859880239521,0.180491017964072,0.191526946107784,0.175467065868263,0.168616766467066
0.04,0.34077245508982,0.352245508982036,0.321838323353293,0.34651497005988,0.340622754491018,0.227047904191617,0.238287425149701,0.234676646706587,0.234784431137725,0.227011976047904
0.05,0.429089820359281,0.439748502994012,0.392904191616767,0.435443113772455,0.42897005988024,0.300712574850299,0.311275449101796,0.290311377245509,0.309658682634731,0.30077245508982
0.06,0.519203592814371,0.528173652694611,0.466814371257485,0.525,0.519137724550898,0.38074251497006,0.390952095808383,0.35137125748503,0.390532934131737,0.380730538922156
0.07,0.608862275449102,0.614329341317365,0.541568862275449,0.615053892215569,0.608946107784431,0.470724550898204,0.477922155688623,0.423928143712575,0.480233532934132,0.470508982035928
0.08,0.69062874251497,0.695922155688623,0.611814371257485,0.696233532934132,0.690532934131737,0.558754491017964,0.565155688622754,0.493646706586826,0.568275449101796,0.558736526946108
0.09,0.761994011976048,0.764101796407186,0.675311377245509,0.766682634730539,0.762065868263473,0.640550898203593,0.644365269461078,0.559532934131737,0.650089820359281,0.640562874251497
0.1,0.824197604790419,0.824892215568862,0.738089820359281,0.828215568862276,0.824347305389222,0.720161676646707,0.722101796407186,0.631467065868264,0.728233532934132,0.720089820359282
