delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.12002994011976,0.126574850299401,0.114862275449102,0.125892215568862,0.119862275449102,0.093940119760479,0.0990179640718563,0.0973413173652695,0.104251497005988,0.0938443113772455
0.02,0.156778443113772,0.16411377245509,0.142526946107784,0.164407185628743,0.156479041916168,0.107880239520958,0.113323353293413,0.107760479041916,0.118766467065868,0.107760479041916
0.03,0.199419161676647,0.207293413173653,0.179550898203593,0.20825748502994,0.199011976047904,0.129568862275449,0.135790419161677,0.126221556886228,0.141425149700599,0.129473053892216
0.04,0.248538922155689,0.255622754491018,0.216329341317365,0.258449101796407,0.248299401197605,0.15977245508982,0.165790419161677,0.148718562874252,0.173017964071856,0.15951497005988
0.05,0.30214371257485,0.308892215568862,0.258269461077844,0.313323353293413,0.301532934131737,0.196826347305389,0.20251497005988,0.175718562874252,0.211383233532934,0.196580838323353
0.06,0.360520958083832,0.366658682634731,0.306467065868264,0.372443113772455,0.360059880239521,0.239706586826347,0.245694610778443,0.211281437125749,0.256455089820359,0.239449101796407
0.07,0.426928143712575,0.432317365269461,0.361149700598802,0.438982035928144,0.426473053892216,0.29522754491018,0.300185628742515,0.25462874251497,0.312934131736527,0.294946107784431
0.08,0.48511377245509,0.490730538922156,0.408754491017964,0.49714371257485,0.48477245508982,0.346892215568862,0.352179640718563,0.294437125748503,0.366179640718563,0.346790419161677
0.09,0.546281437125749,0.550161676646707,0.46,0.558550898203593,0.545928143712575,0.405916167664671,0.409017964071856,0.341287425149701,0.425251497005988,0.405652694610779
0.1,0.61214371257485,0.614850299401198,0.517910179640719,0.624041916167665,0.611754491017964,0.470832335329341,0.473215568862275,0.393946107784431,0.490814371257485,0.470592814371258
