delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.110071856287425,0.111820359281437,0.088497005988024,0.121748502994012,0.109095808383234,0.0924670658682635,0.0909041916167665,0.0629101796407186,0.112694610778443,0.0916407185628742
0.02,0.133359281437126,0.135568862275449,0.106221556886228,0.146850299401198,0.132317365269461,0.0989101796407186,0.0971017964071856,0.0676706586826347,0.119814371257485,0.0982694610778443
0.03,0.160215568862275,0.16174251497006,0.126664670658683,0.175544910179641,0.158904191616766,0.109161676646707,0.108574850299401,0.0756167664670659,0.132131736526946,0.108377245508982
0.04,0.191880239520958,0.193622754491018,0.150335329341317,0.208790419161677,0.190700598802395,0.123604790419162,0.122766467065868,0.0852215568862275,0.147832335329341,0.122724550898204
0.05,0.223850299401198,0.22411377245509,0.174754491017964,0.242197604790419,0.222263473053892,0.143796407185629,0.142155688622755,0.0990898203592814,0.16962874251497,0.142724550898204
0.06,0.258149700598802,0.259071856287425,0.201694610778443,0.278640718562874,0.25662874251497,0.165473053892216,0.163670658682635,0.113305389221557,0.194071856287425,0.164239520958084
0.07,0.297580838323353,0.298215568862275,0.234425149700599,0.319287425149701,0.295724550898204,0.193089820359281,0.190149700598802,0.133479041916168,0.222832335329341,0.191508982035928
0.08,0.336784431137725,0.335688622754491,0.263251497005988,0.359281437125749,0.33462874251497,0.221365269461078,0.218850299401198,0.151784431137725,0.253269461077844,0.219766467065868
0.09,0.377502994011976,0.375305389221557,0.295215568862275,0.400407185628742,0.375191616766467,0.252377245508982,0.247610778443114,0.17222754491018,0.286341317365269,0.250155688622755
0.1,0.420622754491018,0.419323353293413,0.332163665650693,0.445377245508982,0.418353293413174,0.287994011976048,0.283544910179641,0.199599997604776,0.324041916167665,0.285814371257485
