delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.301479041916168,0.332664670658683,0.305011976047904,0.305670658682635,0.300335329341317,0.210736526946108,0.259832335329341,0.252520958083832,0.217910179640719,0.211089820359281
0.02,0.51522754491018,0.516892215568862,0.442155688622755,0.52022754491018,0.51425748502994,0.390377245508982,0.408610778443114,0.351868263473054,0.399808383233533,0.390449101796407
0.03,0.706664670658683,0.688155688622754,0.58325748502994,0.711317365269461,0.705730538922156,0.586502994011976,0.581299401197605,0.480976047904192,0.595718562874252,0.586532934131737
0.04,0.84402994011976,0.819508982035928,0.705526946107784,0.847568862275449,0.843502994011976,0.754251497005988,0.734347305389222,0.610077844311377,0.761754491017964,0.754215568862276
0.05,0.923497005988024,0.902005988023952,0.796455089820359,0.925389221556886,0.923149700598802,0.86840119760479,0.843425149700599,0.715077844311377,0.873125748502994,0.868467065868263
0.06,0.964754491017964,0.950353293413174,0.86397005988024,0.965850299401198,0.964562874251497,0.932892215568862,0.91277245508982,0.798095808383234,0.935778443113773,0.932844311377245
0.07,0.98414371257485,0.976191616766467,0.915071856287425,0.984658682634731,0.984083832335329,0.967724550898204,0.955844311377246,0.867173652694611,0.969125748502994,0.967754491017964
0.08,0.993832335329341,0.990407185628743,0.949616766467066,0.994095808383234,0.993790419161677,0.986191616766467,0.97962874251497,0.916508982035928,0.986814371257485,0.986197604790419
0.09,0.997736526946108,0.995766467065868,0.968682634730539,0.997868263473054,0.997712574850299,0.994131736526946,0.990658682634731,0.946209580838323,0.994461077844311,0.99411377245509
0.1,0.999161676646707,0.998305389221557,0.981910179640719,0.999191616766467,0.999167664670659,0.997586826347306,0.995982035928144,0.967305389221557,0.997724550898204,0.997586826347306
