delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.181766467065868,0.191071856287425,0.14711377245509,0.195592814371257,0.179353293413174,0.123155688622754,0.135383233532934,0.0989760479041916,0.147305389221557,0.12462874251497
0.02,0.294083832335329,0.302658682634731,0.230616766467066,0.313173652694611,0.290982035928144,0.192640718562874,0.204293413173653,0.148526946107784,0.222934131736527,0.194335329341317
0.03,0.420874251497006,0.426778443113772,0.32759880239521,0.44314371257485,0.417323353293413,0.293101796407186,0.30622754491018,0.219808383233533,0.330083832335329,0.29537125748503
0.04,0.543826347305389,0.547431137724551,0.425622754491018,0.565089820359281,0.540473053892216,0.404263473053892,0.415251497005988,0.302574850299401,0.445437125748503,0.406898203592814
0.05,0.654197604790419,0.654958083832335,0.52288622754491,0.675,0.651281437125749,0.519209580838323,0.52597005988024,0.390203592814371,0.558802395209581,0.52151497005988
0.06,0.748994011976048,0.749958083832335,0.619700598802395,0.76697005988024,0.746544910179641,0.627137724550898,0.633197604790419,0.486365269461078,0.664479041916168,0.629353293413174
0.07,0.816161676646707,0.818185628742515,0.699005988023952,0.831167664670659,0.814125748502994,0.712526946107785,0.719814371257485,0.572670658682635,0.744814371257485,0.713964071856287
0.08,0.868928143712575,0.870658682634731,0.761766467065868,0.881203592814371,0.86762874251497,0.784994011976048,0.789185628742515,0.646221556886228,0.811538922155689,0.786125748502994
0.09,0.908473053892216,0.908275449101796,0.815814371257485,0.91759880239521,0.907449101796407,0.840317365269461,0.843239520958084,0.712778443113773,0.862467065868264,0.841029940119761
0.1,0.937718562874251,0.936916167664671,0.857377245508982,0.944874251497006,0.936946107784431,0.883652694610779,0.885287425149701,0.765706586826347,0.901832335329341,0.884299401197605
