delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.186640718562874,0.194808383233533,0.149035928143713,0.201065868263473,0.184682634730539,0.130083832335329,0.143215568862275,0.104005988023952,0.154910179640719,0.132173652694611
0.02,0.279017964071856,0.277712574850299,0.206916167664671,0.29697005988024,0.27614371257485,0.18637125748503,0.19285628742515,0.137215568862275,0.215161676646707,0.188389221556886
0.03,0.369508982035928,0.364185628742515,0.269904191616766,0.390101796407186,0.36674251497006,0.253467065868263,0.255431137724551,0.176317365269461,0.287850299401198,0.25559880239521
0.04,0.471838323353293,0.461365269461078,0.341059880239521,0.493275449101796,0.46859880239521,0.337155688622754,0.335269461077844,0.228179640718563,0.376550898203593,0.339640718562874
0.05,0.564952095808383,0.548940119760479,0.410233532934132,0.586425149700599,0.561664670658683,0.422497005988024,0.416161676646707,0.284604790419162,0.464910179640719,0.425167664670659
0.06,0.655748502994012,0.637161676646707,0.482724550898204,0.675449101796407,0.65277245508982,0.518449101796407,0.505011976047904,0.346718562874252,0.559155688622754,0.52059880239521
0.07,0.729508982035928,0.71074251497006,0.55559880239521,0.748053892215569,0.727107784431138,0.602233532934132,0.589299401197605,0.416329341317365,0.640167664670659,0.603898203592814
0.08,0.800574850299401,0.781089820359282,0.625892215568862,0.815676646706587,0.798640718562874,0.687125748502994,0.670287425149701,0.486305389221557,0.722029940119761,0.688670658682635
0.09,0.851329341317365,0.833137724550898,0.68477245508982,0.864083832335329,0.849946107784431,0.754419161676647,0.736353293413174,0.549137724550898,0.785461077844311,0.755658682634731
0.1,0.892203592814371,0.877047904191617,0.738982035928144,0.90274251497006,0.890982035928144,0.811682634730539,0.793251497005988,0.611736526946108,0.837562874251497,0.812401197604791
