delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.355724550898204,0.399898203592814,0.35677245508982,0.360616766467066,0.354119760479042,0.250179640718563,0.305760479041916,0.284467065868264,0.25851497005988,0.250538922155689
0.02,0.642946107784431,0.659700598802395,0.576688622754491,0.648011976047904,0.641748502994012,0.52337125748503,0.553922155688623,0.477988023952096,0.532574850299401,0.523502994011976
0.03,0.822718562874251,0.827988023952096,0.749874251497006,0.825910179640719,0.821808383233533,0.742191616766467,0.756778443113772,0.668946107784431,0.749035928143713,0.74225748502994
0.04,0.908634730538922,0.909706586826347,0.855832335329341,0.91062874251497,0.908125748502994,0.86025748502994,0.86840119760479,0.801293413173653,0.864359281437126,0.860191616766467
0.05,0.946820359281437,0.944377245508982,0.910353293413174,0.947826347305389,0.946544910179641,0.916964071856287,0.919682634730539,0.875976047904192,0.919443113772455,0.916916167664671
0.06,0.969976047904191,0.966449101796407,0.939922155688623,0.97074251497006,0.969766467065868,0.949532934131737,0.948808383233533,0.916359281437126,0.951263473053892,0.949580838323353
0.07,0.983335329341317,0.97948502994012,0.957838323353293,0.983874251497006,0.983263473053892,0.970251497005988,0.967766467065868,0.940149700598802,0.971341317365269,0.970245508982036
0.08,0.991059880239521,0.987323353293413,0.972305389221557,0.991329341317365,0.991005988023952,0.982317365269461,0.979592814371257,0.959023952095808,0.983167664670659,0.982275449101796
0.09,0.995784431137725,0.99362874251497,0.982550898203593,0.995976047904192,0.995736526946108,0.990850299401198,0.988640718562874,0.973275449101796,0.991317365269461,0.990850299401198
0.1,0.998119760479042,0.996676646706587,0.989059880239521,0.998215568862275,0.998107784431138,0.99540119760479,0.99374251497006,0.982467065868263,0.99562874251497,0.99537125748503
