delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.269832335329341,0.299982035928144,0.252574850299401,0.277958083832335,0.267634730538922,0.182479041916168,0.216473053892216,0.186083832335329,0.197047904191617,0.183916167664671
0.02,0.47011377245509,0.496215568862275,0.409377245508982,0.480610778443114,0.467353293413174,0.347329341317365,0.377251497005988,0.307347305389222,0.365874251497006,0.34802994011976
0.03,0.653658682634731,0.671574850299401,0.567658682634731,0.663437125748503,0.651185628742515,0.531149700598802,0.557473053892216,0.459251497005988,0.549940119760479,0.53165868263473
0.04,0.783497005988024,0.797928143712575,0.70614371257485,0.790916167664671,0.781796407185629,0.688233532934132,0.71177245508982,0.609868263473054,0.703347305389222,0.688467065868264
0.05,0.861383233532934,0.87234131736527,0.800263473053892,0.866712574850299,0.860047904191617,0.792664670658683,0.812802395209581,0.725185628742515,0.804059880239521,0.792760479041916
0.06,0.910502994011976,0.917329341317365,0.864814371257485,0.91414371257485,0.909640718562874,0.862946107784431,0.875646706586826,0.811658682634731,0.871089820359281,0.863011976047904
0.07,0.940928143712575,0.94411377245509,0.90311377245509,0.943317365269461,0.94022754491018,0.906323353293413,0.914868263473054,0.864401197604791,0.912053892215569,0.906365269461078
0.08,0.959077844311377,0.960149700598802,0.929149700598802,0.960916167664671,0.958640718562874,0.933449101796407,0.938173652694611,0.900958083832335,0.937862275449102,0.933419161676647
0.09,0.971520958083832,0.973904191616766,0.949940119760479,0.972958083832335,0.971137724550898,0.951467065868263,0.957299401197605,0.927790419161677,0.954976047904192,0.951413173652695
0.1,0.982784431137724,0.984173652694611,0.965784431137724,0.983778443113773,0.982616766467066,0.968724550898204,0.972838323353293,0.94885628742515,0.97125748502994,0.968712574850299
