delta,t2,w2,s2,b2,p2
0.01,0.000485029940119761,0.000580838323353293,0.00240718562874252,0.000712574850299401,0.000508982035928144
0.02,0.000173652694610778,0.00025748502994012,0.00153293413173653,0.00025748502994012,0.000179640718562874
0.03,0.000101796407185629,0.000131736526946108,0.000838323353293413,0.000131736526946108,0.000107784431137725
0.04,2.39520958083832e-05,1.19760479041916e-05,0.000508982035928144,2.39520958083832e-05,2.39520958083832e-05
0.05,1.19760479041916e-05,3.59281437125749e-05,0.000311377245508982,2.39520958083832e-05,1.19760479041916e-05
0.06,5.98802395209581e-06,1.19760479041916e-05,9.58083832335329e-05,1.19760479041916e-05,5.98802395209581e-06
0.07,1.19760479041916e-05,5.98802395209581e-06,8.38323353293413e-05,1.19760479041916e-05,1.19760479041916e-05
0.08,0,0,3.59281437125749e-05,0,0
0.09,0,0,5.98802395209581e-06,0,0
0.1,0,0,0,0,0
