delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.101958083832335,0.100826347305389,0.0701017964071856,0.115443113772455,0.0954850299401198,0.0775449101796407,0.0756467065868263,0.0534431137724551,0.0968502994011976,0.0714071856287425
0.02,0.141964071856287,0.139383233532934,0.0955928143712575,0.158149700598802,0.133245508982036,0.093377245508982,0.0902335329341317,0.0631796407185629,0.115736526946108,0.0863173652694611
0.03,0.191011976047904,0.187443113772455,0.132005988023952,0.210958083832335,0.180910179640719,0.120556886227545,0.116239520958084,0.0816107784431138,0.146359281437126,0.112658682634731
0.04,0.24785628742515,0.241904191616766,0.169137724550898,0.270131736526946,0.235808383233533,0.157497005988024,0.151107784431138,0.104634730538922,0.186898203592814,0.147934131736527
0.05,0.31285628742515,0.304754491017964,0.217610778443114,0.337826347305389,0.299688622754491,0.20522754491018,0.197790419161677,0.136473053892216,0.240119760479042,0.194676646706587
0.06,0.382802395209581,0.372994011976048,0.270101796407186,0.410173652694611,0.36822754491018,0.259910179640719,0.250101796407186,0.176083832335329,0.299395209580838,0.247790419161677
0.07,0.452017964071856,0.440646706586826,0.326167664670659,0.480251497005988,0.436850299401198,0.32274251497006,0.311508982035928,0.219688622754491,0.364832335329341,0.309670658682635
0.08,0.523790419161677,0.512838323353293,0.386928143712575,0.552047904191617,0.508994011976048,0.387736526946108,0.373407185628743,0.269317365269461,0.43188622754491,0.373880239520958
0.09,0.591293413173653,0.579125748502994,0.446059880239521,0.619395209580838,0.576898203592814,0.455167664670659,0.440604790419162,0.321880239520958,0.500706586826347,0.441622754491018
0.1,0.656233532934132,0.642748502994012,0.506958083832335,0.681544910179641,0.642209580838323,0.521437125748503,0.505365269461078,0.378538922155689,0.567083832335329,0.50822754491018
