delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0866946107784431,0.0880419161676647,0.0624670658682635,0.0977305389221557,0.0859461077844311,0.0720239520958084,0.070437125748503,0.052377245508982,0.0913892215568862,0.0717425149700599
0.02,0.106640718562874,0.107928143712575,0.0764790419161677,0.119413173652695,0.10577245508982,0.077185628742515,0.0759700598802395,0.0559760479041916,0.0977425149700599,0.076874251497006
0.03,0.129281437125749,0.130293413173653,0.0918083832335329,0.144502994011976,0.128353293413174,0.0864491017964072,0.0854790419161677,0.0634011976047904,0.107994011976048,0.0861976047904192
0.04,0.156,0.157532934131737,0.110455089820359,0.174005988023952,0.154904191616766,0.099185628742515,0.0975269461077844,0.072251497005988,0.122269461077844,0.0985688622754491
0.05,0.185778443113772,0.185874251497006,0.130604790419162,0.204461077844311,0.184497005988024,0.116383233532934,0.114377245508982,0.0850838323353294,0.142287425149701,0.115700598802395
0.06,0.216413173652695,0.216508982035928,0.152778443113772,0.237119760479042,0.214874251497006,0.136125748502994,0.13337125748503,0.0974011976047904,0.16397005988024,0.135467065868264
0.07,0.252508982035928,0.253125748502994,0.179215568862275,0.275562874251497,0.25085628742515,0.161287425149701,0.157053892215569,0.115467065868263,0.191197604790419,0.159910179640719
0.08,0.288047904191617,0.286916167664671,0.204431137724551,0.312437125748503,0.286377245508982,0.186796407185629,0.182664670658683,0.132766467065868,0.219568862275449,0.185556886227545
0.09,0.325904191616766,0.323413173652695,0.23097005988024,0.352167664670659,0.32411377245509,0.213982035928144,0.208233532934132,0.151964071856287,0.250197604790419,0.212520958083832
0.1,0.367419161676647,0.364928143712575,0.264534518170768,0.39485628742515,0.365059880239521,0.247161676646707,0.241766467065868,0.177833400200001,0.285874251497006,0.245479041916168
