delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.142011976047904,0.145239520958084,0.132383233532934,0.145736526946108,0.139233532934132,0.094059880239521,0.0998682634730539,0.104676646706587,0.0992335329341317,0.0919760479041916
0.02,0.255952095808383,0.255718562874252,0.217215568862275,0.261736526946108,0.251832335329341,0.166580838323353,0.168604790419162,0.153299401197605,0.173826347305389,0.163586826347305
0.03,0.39422754491018,0.389652694610778,0.326544910179641,0.400520958083832,0.389167664670659,0.276287425149701,0.275826347305389,0.235682634730539,0.285790419161677,0.272185628742515
0.04,0.541646706586826,0.530832335329341,0.439934131736527,0.548311377245509,0.537023952095808,0.412353293413174,0.404137724550898,0.333646706586826,0.423317365269461,0.408197604790419
0.05,0.680658682634731,0.665407185628743,0.558455089820359,0.686670658682635,0.676910179640719,0.559718562874252,0.546131736526946,0.450125748502994,0.569868263473054,0.556011976047904
0.06,0.795017964071856,0.779491017964072,0.666976047904192,0.799862275449102,0.792011976047904,0.692401197604791,0.677215568862275,0.564443113772455,0.701736526946108,0.689071856287425
0.07,0.875958083832335,0.862952095808383,0.757443113772455,0.879443113772455,0.873982035928144,0.797778443113772,0.78274251497006,0.667916167664671,0.805071856287425,0.79559880239521
0.08,0.929694610778443,0.920239520958084,0.830502994011976,0.931934131736527,0.928550898203593,0.876377245508982,0.863880239520958,0.75711377245509,0.881766467065868,0.874664670658683
0.09,0.961982035928144,0.95497005988024,0.883479041916168,0.963341317365269,0.961305389221557,0.928508982035928,0.918005988023952,0.82477245508982,0.932197604790419,0.927508982035928
0.1,0.980245508982036,0.976119760479042,0.919862275449102,0.981083832335329,0.979892215568862,0.960473053892216,0.952467065868263,0.875029940119761,0.962544910179641,0.959766467065868
