delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0952155688622755,0.100317365269461,0.0930119760479042,0.101209580838323,0.094940119760479,0.0735089820359282,0.0771317365269461,0.0746107784431138,0.0825688622754491,0.073562874251497
0.02,0.126005988023952,0.132431137724551,0.117676646706587,0.13362874251497,0.125646706586826,0.0855568862275449,0.0897185628742515,0.0837185628742515,0.0954311377245509,0.0855149700598802
0.03,0.163221556886228,0.170263473053892,0.15022754491018,0.172239520958084,0.162928143712575,0.104718562874252,0.11025748502994,0.10011377245509,0.115880239520958,0.104664670658683
0.04,0.207550898203593,0.214095808383234,0.183209580838323,0.218059880239521,0.207455089820359,0.131544910179641,0.137035928143713,0.119419161676647,0.144467065868263,0.131508982035928
0.05,0.255736526946108,0.262029940119761,0.221131736526946,0.267958083832335,0.255568862275449,0.165215568862275,0.169275449101796,0.143413173652695,0.180131736526946,0.165185628742515
0.06,0.310125748502994,0.316634730538922,0.266071856287425,0.323473053892216,0.309826347305389,0.203688622754491,0.208754491017964,0.175784431137725,0.22074251497006,0.203568862275449
0.07,0.373191616766467,0.37951497005988,0.316898203592814,0.387568862275449,0.372712574850299,0.255131736526946,0.258724550898204,0.214826347305389,0.274071856287425,0.25514371257485
0.08,0.431359281437126,0.437035928143713,0.362790419161677,0.445844311377246,0.43097005988024,0.304089820359281,0.30811377245509,0.250652694610778,0.324616766467066,0.303940119760479
0.09,0.492538922155689,0.495922155688623,0.413359281437126,0.507323353293413,0.492335329341317,0.360149700598802,0.362850299401198,0.294826347305389,0.381640718562874,0.360245508982036
0.1,0.558269461077844,0.561802395209581,0.470820359281437,0.572946107784431,0.558077844311377,0.422473053892216,0.424556886227545,0.34540119760479,0.445431137724551,0.42234131736527
