delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.153652694610778,0.16311377245509,0.127568862275449,0.167610778443114,0.153221556886228,0.105676646706587,0.119916167664671,0.0946826347305389,0.129700598802395,0.109023952095808
0.02,0.236508982035928,0.238011976047904,0.180089820359281,0.254892215568862,0.235622754491018,0.155604790419162,0.164940119760479,0.127017964071856,0.185616766467066,0.158880239520958
0.03,0.321,0.317407185628743,0.237359281437126,0.342341317365269,0.320065868263473,0.21740119760479,0.223017964071856,0.165215568862275,0.252592814371257,0.221425149700599
0.04,0.419023952095808,0.411191616766467,0.303347305389222,0.443461077844311,0.417604790419162,0.295173652694611,0.296958083832335,0.21602994011976,0.336269461077844,0.299766467065868
0.05,0.511359281437126,0.497988023952096,0.369005988023952,0.535898203592814,0.509778443113772,0.376413173652695,0.374586826347305,0.271982035928144,0.421508982035928,0.381347305389222
0.06,0.605089820359281,0.587646706586826,0.438197604790419,0.628820359281437,0.60337125748503,0.469437125748503,0.462610778443114,0.334299401197605,0.517311377245509,0.474251497005988
0.07,0.683461077844311,0.666652694610779,0.509586826347305,0.706059880239521,0.681946107784431,0.555904191616767,0.54711377245509,0.404005988023952,0.600802395209581,0.560197604790419
0.08,0.761173652694611,0.741317365269461,0.580946107784431,0.781119760479042,0.75985628742515,0.643461077844311,0.631071856287425,0.475071856287425,0.685868263473054,0.647149700598802
0.09,0.818023952095808,0.800317365269461,0.640245508982036,0.835137724550898,0.817095808383234,0.716209580838323,0.700197604790419,0.539041916167665,0.75337125748503,0.719011976047904
0.1,0.864982035928144,0.848365269461078,0.697269461077844,0.87911377245509,0.864203592814371,0.777994011976048,0.762197604790419,0.602784431137725,0.810544910179641,0.780508982035928
