delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.106802395209581,0.116700598802395,0.130526946107784,0.109976047904192,0.106634730538922,0.0776047904191617,0.0864670658682635,0.11277245508982,0.0823053892215569,0.0776946107784431
0.02,0.157395209580838,0.168616766467066,0.171275449101796,0.161952095808383,0.157281437125749,0.10202994011976,0.111431137724551,0.130928143712575,0.107293413173653,0.102035928143713
0.03,0.219323353293413,0.230958083832335,0.224497005988024,0.224940119760479,0.219155688622755,0.139928143712575,0.150383233532934,0.163880239520958,0.146796407185629,0.140053892215569
0.04,0.292862275449102,0.304712574850299,0.281431137724551,0.299556886227545,0.292838323353293,0.193077844311377,0.203245508982036,0.203083832335329,0.20088622754491,0.193095808383234
0.05,0.377347305389222,0.388449101796407,0.348269461077844,0.384688622754491,0.377353293413174,0.260455089820359,0.271347305389222,0.255491017964072,0.26997005988024,0.260586826347305
0.06,0.465952095808383,0.474736526946108,0.419065868263473,0.472892215568862,0.465958083832335,0.337263473053892,0.346479041916168,0.313952095808383,0.347161676646707,0.337095808383234
0.07,0.556502994011976,0.562431137724551,0.494461077844311,0.563712574850299,0.556239520958084,0.424449101796407,0.431724550898204,0.38440119760479,0.435473053892216,0.424538922155689
0.08,0.641922155688623,0.648544910179641,0.56585628742515,0.64888622754491,0.641862275449102,0.512724550898204,0.518287425149701,0.45259880239521,0.523862275449102,0.512508982035928
0.09,0.718047904191617,0.721221556886228,0.631035928143713,0.724293413173653,0.717904191616766,0.596712574850299,0.600784431137725,0.51797005988024,0.607335329341317,0.596862275449102
0.1,0.787934131736527,0.789395209580838,0.697137724550898,0.793305389221557,0.788023952095808,0.680413173652695,0.681233532934132,0.592796407185629,0.690101796407186,0.680275449101796
