delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.173568862275449,0.182658682634731,0.143874251497006,0.187455089820359,0.173191616766467,0.113449101796407,0.128245508982036,0.0969401197604791,0.140359281437126,0.118269461077844
0.02,0.293820359281437,0.30177245508982,0.234329341317365,0.312898203592814,0.292724550898204,0.194299401197605,0.209916167664671,0.155023952095808,0.230652694610778,0.201107784431138
0.03,0.42622754491018,0.432964071856287,0.341790419161677,0.448461077844311,0.424455089820359,0.303700598802395,0.321670658682635,0.238904191616766,0.345790419161677,0.310173652694611
0.04,0.55588622754491,0.568502994011976,0.461347305389222,0.57897005988024,0.553922155688623,0.428389221556886,0.448952095808383,0.347095808383234,0.472580838323353,0.434017964071856
0.05,0.662760479041916,0.677167664670659,0.569311377245509,0.684107784431138,0.660586826347305,0.54425748502994,0.568299401197605,0.455616766467066,0.586239520958084,0.549017964071856
0.06,0.753449101796407,0.766574850299401,0.666149700598802,0.771245508982036,0.752041916167665,0.652071856287425,0.674305389221557,0.562383233532934,0.689083832335329,0.656383233532934
0.07,0.818131736526946,0.830179640718563,0.745532934131736,0.832209580838323,0.816473053892216,0.735479041916168,0.75748502994012,0.657269461077844,0.766035928143713,0.738431137724551
0.08,0.865317365269461,0.875556886227545,0.803592814371257,0.876071856287425,0.863784431137725,0.798688622754491,0.817281437125749,0.73340119760479,0.823976047904192,0.801293413173653
0.09,0.899874251497006,0.909868263473054,0.855053892215569,0.907880239520958,0.898904191616767,0.849694610778443,0.866269461077844,0.800838323353293,0.86851497005988,0.851640718562874
0.1,0.925461077844311,0.933077844311377,0.889011976047904,0.931958083832335,0.924508982035928,0.884329341317365,0.899329341317365,0.846473053892216,0.899868263473054,0.88588622754491
