delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.188958083832335,0.219191616766467,0.189958083832335,0.197089820359281,0.188041916167665,0.123652694610778,0.153964071856287,0.136,0.136550898203593,0.124796407185629
0.02,0.357910179640719,0.387335329341317,0.319838323353293,0.36925748502994,0.356616766467066,0.248736526946108,0.28114371257485,0.229383233532934,0.26751497005988,0.250299401197605
0.03,0.537083832335329,0.561053892215569,0.464658682634731,0.549407185628743,0.535700598802395,0.412077844311377,0.441652694610778,0.354233532934132,0.433664670658683,0.414065868263473
0.04,0.695125748502994,0.711077844311377,0.601239520958084,0.705604790419162,0.693946107784431,0.579017964071856,0.60174251497006,0.488275449101796,0.60040119760479,0.580646706586826
0.05,0.811838323353294,0.818191616766467,0.711323353293413,0.820491017964072,0.810934131736527,0.717502994011976,0.730868263473054,0.607251497005988,0.735197604790419,0.718988023952096
0.06,0.890095808383234,0.895760479041916,0.80277245508982,0.896065868263473,0.889556886227545,0.821730538922156,0.832197604790419,0.717473053892216,0.835215568862276,0.822790419161677
0.07,0.936407185628742,0.939976047904192,0.867892215568862,0.940760479041916,0.936035928143713,0.889119760479042,0.89685628742515,0.801718562874252,0.898479041916168,0.889712574850299
0.08,0.962838323353293,0.963910179640719,0.907958083832335,0.965389221556886,0.962604790419162,0.932610778443114,0.935437125748503,0.856508982035928,0.938814371257485,0.932910179640719
0.09,0.979497005988024,0.979041916167665,0.936664670658683,0.981131736526946,0.979347305389222,0.959610778443114,0.960688622754491,0.898964071856288,0.963562874251497,0.959778443113773
0.1,0.988766467065868,0.989035928143713,0.95785628742515,0.989700598802395,0.988712574850299,0.976502994011976,0.977431137724551,0.929994011976048,0.979287425149701,0.976610778443114
