delta,t2,w2,s2,b2,p2
0.01,0.000796407185628743,0.00167065868263473,0.00252694610778443,0.00110778443113772,0.000844311377245509
0.02,0.000149700598802395,0.000335329341317365,0.000784431137724551,0.000275449101796407,0.000167664670658683
0.03,5.38922155688623e-05,8.38323353293413e-05,0.000275449101796407,6.58682634730539e-05,5.38922155688623e-05
0.04,2.9940119760479e-05,5.98802395209581e-05,0.000149700598802395,4.19161676646707e-05,2.9940119760479e-05
0.05,5.98802395209581e-06,5.98802395209581e-06,7.18562874251497e-05,5.98802395209581e-06,5.98802395209581e-06
0.06,0,0,1.79640718562874e-05,0,0
0.07,0,0,2.39520958083832e-05,0,0
0.08,0,0,0,0,0
0.09,0,0,0,0,0
0.1,0,0,0,0,0
