delta,t2,w2,s2,b2,p2
0.01,0.00146107784431138,0.00177245508982036,0.0051497005988024,0.00182035928143713,0.00149700598802395
0.02,0.000592814371257485,0.000796407185628743,0.00306586826347305,0.000760479041916168,0.000610778443113772
0.03,0.000305389221556886,0.000377245508982036,0.00192215568862275,0.000383233532934132,0.000317365269461078
0.04,8.98203592814371e-05,0.000143712574850299,0.00101796407185629,0.00011377245508982,8.38323353293413e-05
0.05,7.78443113772455e-05,7.78443113772455e-05,0.000688622754491018,0.000107784431137725,7.78443113772455e-05
0.06,4.19161676646707e-05,5.38922155688623e-05,0.00025748502994012,4.79041916167665e-05,4.19161676646707e-05
0.07,1.79640718562874e-05,2.9940119760479e-05,0.000209580838323353,2.39520958083832e-05,1.79640718562874e-05
0.08,0,0,9.58083832335329e-05,0,0
0.09,0,0,2.39520958083832e-05,0,0
0.1,5.98802395209581e-06,5.98802395209581e-06,0,5.98802395209581e-06,5.98802395209581e-06
