delta,t2,w2,s2,b2,p2
0.01,0.000580838323353293,0.00118562874251497,0.00183233532934132,0.000862275449101796,0.000670658682634731
0.02,0.000155688622754491,0.000311377245508982,0.000730538922155689,0.000221556886227545,0.000173652694610778
0.03,2.9940119760479e-05,4.19161676646707e-05,0.000281437125748503,2.9940119760479e-05,2.9940119760479e-05
0.04,0,1.19760479041916e-05,0.000125748502994012,5.98802395209581e-06,0
0.05,0,0,6.58682634730539e-05,0,0
0.06,0,5.98802395209581e-06,2.9940119760479e-05,0,0
0.07,0,0,4.79041916167665e-05,0,0
0.08,0,5.98802395209581e-06,1.19760479041916e-05,0,0
0.09,0,0,5.98802395209581e-06,0,0
0.1,0,0,5.98802395209581e-06,0,0
