delta,t2,w2,s2,b2,p2
0.01,0.00189221556886228,0.00133532934131737,0.00129341317365269,0.00382634730538922,0.0017185628742515
0.02,0.000838323353293413,0.000658682634730539,0.000778443113772455,0.00216167664670659,0.000802395209580838
0.03,0.000538922155688623,0.000395209580838323,0.000359281437125749,0.00120359281437126,0.000502994011976048
0.04,0.000251497005988024,0.00018562874251497,0.000197604790419162,0.000610778443113772,0.000233532934131737
0.05,0.000197604790419162,0.000161676646706587,0.000191616766467066,0.000485029940119761,0.000191616766467066
0.06,7.78443113772455e-05,5.38922155688623e-05,0.000119760479041916,0.000161676646706587,5.98802395209581e-05
0.07,5.98802395209581e-05,1.19760479041916e-05,7.18562874251497e-05,0.000107784431137725,4.79041916167665e-05
0.08,3.59281437125749e-05,1.19760479041916e-05,1.79640718562874e-05,7.18562874251497e-05,2.9940119760479e-05
0.09,1.19760479041916e-05,5.98802395209581e-06,1.79640718562874e-05,2.9940119760479e-05,1.79640718562874e-05
0.1,5.98802395209581e-06,5.98802395209581e-06,0,5.98802395209581e-06,5.98802395209581e-06
