delta,t2,w2,s2,b2,p2
0.01,0.000251497005988024,0.00134131736526946,0.00301197604790419,0.000287425149700599,0.000287425149700599
0.02,6.58682634730539e-05,0.000341317365269461,0.000976047904191617,7.78443113772455e-05,6.58682634730539e-05
0.03,5.98802395209581e-06,0.000137724550898204,0.000407185628742515,5.98802395209581e-06,5.98802395209581e-06
0.04,0,1.79640718562874e-05,0.000101796407185629,0,0
0.05,0,1.79640718562874e-05,4.19161676646707e-05,0,0
0.06,0,5.98802395209581e-06,3.59281437125749e-05,0,0
0.07,0,0,0,0,0
0.08,0,0,0,0,0
0.09,0,0,5.98802395209581e-06,0,0
0.1,0,0,1.19760479041916e-05,0,0
