delta,t2,w2,s2,b2,p2
0.01,0.00177245508982036,0.00167664670658683,0.00250299401197605,0.00273053892215569,0.00182634730538922
0.02,0.00105389221556886,0.00102994011976048,0.00188622754491018,0.00169461077844311,0.00108982035928144
0.03,0.000622754491017964,0.00055688622754491,0.00102395209580838,0.000970059880239521,0.000664670658682635
0.04,0.000401197604790419,0.000377245508982036,0.00074251497005988,0.000550898203592814,0.000389221556886228
0.05,0.000203592814371258,0.000191616766467066,0.000407185628742515,0.000341317365269461,0.000215568862275449
0.06,0.000137724550898204,0.000101796407185629,0.000227544910179641,0.000239520958083832,0.000137724550898204
0.07,0.000101796407185629,7.18562874251497e-05,0.000131736526946108,0.000131736526946108,0.000107784431137725
0.08,2.39520958083832e-05,2.9940119760479e-05,8.38323353293413e-05,4.79041916167665e-05,2.39520958083832e-05
0.09,2.39520958083832e-05,2.9940119760479e-05,8.38323353293413e-05,4.79041916167665e-05,2.39520958083832e-05
0.1,5.98802395209581e-06,5.98802395209581e-06,2.9940119760479e-05,1.79640718562874e-05,5.98802395209581e-06
