delta,t2,w2,s2,b2,p2
0.01,0.000652694610778443,0.00120958083832335,0.000784431137724551,0.00168862275449102,0.00101197604790419
0.02,0.000209580838323353,0.000437125748502994,0.000329341317365269,0.000538922155688623,0.000341317365269461
0.03,7.78443113772455e-05,0.000191616766467066,0.000161676646706587,0.000221556886227545,0.000125748502994012
0.04,4.19161676646707e-05,6.58682634730539e-05,5.98802395209581e-05,0.00011377245508982,4.79041916167665e-05
0.05,5.98802395209581e-06,5.98802395209581e-05,4.19161676646707e-05,5.38922155688623e-05,4.19161676646707e-05
0.06,5.98802395209581e-06,2.39520958083832e-05,1.79640718562874e-05,3.59281437125749e-05,1.79640718562874e-05
0.07,5.98802395209581e-06,1.79640718562874e-05,2.39520958083832e-05,5.98802395209581e-06,5.98802395209581e-06
0.08,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06,5.98802395209581e-06
0.09,5.98802395209581e-06,5.98802395209581e-06,0,5.98802395209581e-06,5.98802395209581e-06
0.1,0,0,5.98802395209581e-06,0,0
