delta,t2,w2,s2,b2,p2
0.01,0.000311377245508982,0.00136526946107784,0.00388622754491018,0.000383233532934132,0.000353293413173653
0.02,2.39520958083832e-05,0.000317365269461078,0.00147305389221557,4.19161676646707e-05,2.9940119760479e-05
0.03,0,7.18562874251497e-05,0.000604790419161677,5.98802395209581e-06,0
0.04,0,2.9940119760479e-05,0.000191616766467066,0,0
0.05,0,0,7.78443113772455e-05,0,0
0.06,0,0,3.59281437125749e-05,0,0
0.07,0,0,5.98802395209581e-06,0,0
0.08,0,0,1.19760479041916e-05,0,0
0.09,0,0,0,0,0
0.1,0,0,0,0,0
