delta,t2,w2,s2,b2,p2
0.01,0.000970059880239521,0.0011497005988024,0.00331736526946108,0.00124550898203593,0.000940119760479042
0.02,0.00025748502994012,0.000341317365269461,0.00141317365269461,0.000341317365269461,0.00025748502994012
0.03,5.98802395209581e-05,8.98203592814371e-05,0.000574850299401198,7.18562874251497e-05,5.38922155688623e-05
0.04,0,1.79640718562874e-05,0.000287425149700599,0,0
0.05,0,5.98802395209581e-06,0.00018562874251497,5.98802395209581e-06,0
0.06,0,0,4.79041916167665e-05,0,0
0.07,0,0,2.9940119760479e-05,0,0
0.08,0,0,5.98802395209581e-06,0,0
0.09,0,0,5.98802395209581e-06,0,0
0.1,0,0,0,0,0
