alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.804724550898204,0.811383233532934,0.691910179640719,0.831952095808383,0.818119760479042,0.750149700598802,0.761065868263473,0.638197604790419,0.797425149700599,0.770347305389222
0.002,0.853071856287425,0.858520958083832,0.753125748502994,0.872401197604791,0.861191616766467,0.804694610778443,0.811383233532934,0.691910179640719,0.841029940119761,0.818041916167665
0.003,0.878089820359281,0.882952095808383,0.782149700598802,0.894161676646707,0.883958083832335,0.833712574850299,0.840437125748503,0.72288622754491,0.863497005988024,0.84402994011976
0.004,0.894179640718563,0.898898203592814,0.807167664670659,0.908335329341317,0.898718562874251,0.853053892215569,0.858520958083832,0.753125748502994,0.87897005988024,0.861083832335329
0.005,0.906245508982036,0.910191616766467,0.820119760479042,0.918646706586826,0.91,0.867101796407186,0.873065868263473,0.766065868263473,0.890119760479042,0.87414371257485
0.006,0.915191616766467,0.917958083832335,0.83048502994012,0.92677245508982,0.918239520958084,0.878083832335329,0.882952095808383,0.782149700598802,0.89877245508982,0.883922155688623
0.007,0.922724550898204,0.925047904191617,0.843610778443114,0.932898203592814,0.925191616766467,0.886850299401198,0.891245508982036,0.793323353293413,0.906221556886227,0.891862275449102
0.008,0.928892215568862,0.930808383233533,0.845916167664671,0.938395209580838,0.931377245508982,0.894179640718563,0.898898203592814,0.807167664670659,0.912125748502994,0.898706586826347
0.009,0.934383233532934,0.93514371257485,0.852437125748503,0.942730538922156,0.936263473053892,0.900467065868264,0.904766467065868,0.807167664670659,0.917017964071856,0.90462874251497
0.01,0.938706586826347,0.940161676646707,0.863706586826347,0.946425149700599,0.940293413173653,0.906239520958084,0.910191616766467,0.820119760479042,0.921568862275449,0.910083832335329
0.02,0.962059880239521,0.963736526946108,0.907221556886227,0.966592814371257,0.962574850299401,0.938706586826347,0.940161676646707,0.863706586826347,0.947688622754491,0.940275449101796
0.03,0.972922155688623,0.974035928143713,0.927413173652695,0.976077844311377,0.97311377245509,0.953287425149701,0.954467065868263,0.89022754491018,0.959532934131737,0.954149700598802
0.04,0.979461077844311,0.979958083832335,0.939119760479042,0.981754491017964,0.979508982035928,0.962059880239521,0.963736526946108,0.907221556886227,0.967023952095808,0.962526946107784
0.05,0.98374251497006,0.983928143712575,0.944964071856287,0.985329341317365,0.98377245508982,0.968383233532934,0.969347305389222,0.915532934131737,0.972281437125748,0.968712574850299
0.06,0.986724550898204,0.986724550898204,0.95462874251497,0.987916167664671,0.986658682634731,0.972922155688623,0.974035928143713,0.927413173652695,0.976041916167665,0.973107784431138
0.07,0.988766467065868,0.989035928143713,0.95785628742515,0.989700598802395,0.988712574850299,0.976502994011976,0.977431137724551,0.929994011976048,0.979287425149701,0.976610778443114
0.08,0.990353293413174,0.990622754491018,0.964137724550898,0.991101796407186,0.990293413173653,0.979461077844311,0.979958083832335,0.939119760479042,0.98174251497006,0.979526946107784
0.09,0.991682634730539,0.991892215568862,0.965844311377245,0.992251497005988,0.991622754491018,0.981802395209581,0.981982035928144,0.943197604790419,0.983748502994012,0.981790419161677
0.1,0.992664670658683,0.992814371257485,0.97151497005988,0.993245508982036,0.992580838323353,0.98374251497006,0.983928143712575,0.944964071856287,0.985293413173653,0.983724550898204
