alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.0181437125748503,0.00892814371257485,0.0132695405361709,0.040622754491018,0.0210179640718563,0.00988023952095809,0.00353892215568862,0.00819765387816694,0.0304071856287425,0.012437125748503
0.002,0.0324191616766467,0.0206706586826347,0.0209522212707861,0.0595389221556886,0.0350898203592814,0.0181497005988024,0.00892814371257485,0.0132815166557884,0.0440059880239521,0.0210359281437126
0.003,0.0445748502994012,0.0319880239520958,0.0280181318451009,0.0746347305389222,0.0467724550898204,0.0256467065868263,0.0147125748502994,0.0175869316582734,0.0553952095808383,0.0279041916167665
0.004,0.0562754491017964,0.0421377245508982,0.0436529560057246,0.0878862275449102,0.0582155688622755,0.0324850299401198,0.0206946107784431,0.0209881496296385,0.0648622754491018,0.0352155688622755
0.005,0.066562874251497,0.0526646706586826,0.0436529560057246,0.0990359281437126,0.0678862275449102,0.0389041916167665,0.026059880239521,0.0280600482637621,0.0731377245508982,0.0411736526946108
0.006,0.0762095808383234,0.0621556886227545,0.0505571889652034,0.109125748502994,0.0771676646706587,0.0446586826347305,0.0320239520958084,0.0280600482637621,0.0805389221556886,0.0469760479041916
0.007,0.0853413173652695,0.0711976047904192,0.0638925981592704,0.118982035928144,0.0857065868263473,0.050562874251497,0.037377245508982,0.0311618632446901,0.0876167664670659,0.0522395209580838
0.008,0.0934970059880239,0.0798443113772455,0.0642339175683687,0.127874251497006,0.0945029940119761,0.0564011976047904,0.0422155688622754,0.0437906813813256,0.093688622754491,0.0583952095808383
0.009,0.101538922155689,0.0876586826347305,0.0655572787861005,0.136443113772455,0.102185628742515,0.0616526946107785,0.0479101796407186,0.0437906813813256,0.0995329341317365,0.063437125748503
0.01,0.109,0.0953532934131736,0.0710303654512901,0.144688622754491,0.109407185628743,0.0667305389221557,0.0527844311377246,0.0437906813813256,0.105035928143713,0.0681197604790419
0.02,0.173491017964072,0.16277245508982,0.126162432110372,0.208670658682635,0.17277245508982,0.109407185628743,0.0956287425149701,0.071311804262301,0.151329341317365,0.109802395209581
0.03,0.223526946107784,0.216616766467066,0.159078796879023,0.257149700598802,0.221904191616766,0.144437125748503,0.132952095808383,0.0946472733369661,0.186017964071856,0.143826347305389
0.04,0.266035928143713,0.261497005988024,0.197785615482727,0.299425149700599,0.264299401197605,0.174419161676647,0.163586826347305,0.126851058988377,0.215988023952096,0.173784431137725
0.05,0.303940119760479,0.299844311377246,0.226767824957036,0.334155688622754,0.302233532934132,0.201023952095808,0.192904191616766,0.144653560799765,0.240982035928144,0.200077844311377
0.06,0.336892215568862,0.334311377245509,0.260223115108474,0.366664670658683,0.334748502994012,0.225209580838323,0.218095808383234,0.160276408840772,0.264215568862275,0.223526946107784
0.07,0.367419161676647,0.364928143712575,0.264534518170768,0.39485628742515,0.365059880239521,0.247161676646707,0.241766467065868,0.177833400200001,0.285874251497006,0.245479041916168
0.08,0.395005988023952,0.39259880239521,0.296181414259966,0.421071856287425,0.39288622754491,0.268329341317365,0.263760479041916,0.199599997604776,0.306155688622755,0.266610778443114
0.09,0.420622754491018,0.419323353293413,0.332163665650693,0.445377245508982,0.418353293413174,0.287994011976048,0.283544910179641,0.199599997604776,0.324041916167665,0.285814371257485
0.1,0.444874251497006,0.444562874251497,0.337576871717795,0.467712574850299,0.442634730538922,0.307029940119761,0.302958083832335,0.229145084701106,0.341455089820359,0.305089820359281
