alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.209634730538922,0.204173652694611,0.192556886227545,0.234095808383234,0.210814371257485,0.156784431137725,0.150670658682635,0.148802395209581,0.184011976047904,0.158341317365269
0.002,0.276035928143713,0.272419161676647,0.247155688622755,0.300634730538922,0.276928143712575,0.20962874251497,0.204149700598802,0.192556886227545,0.236574850299401,0.210808383233533
0.003,0.321712574850299,0.318832335329341,0.283874251497006,0.345209580838323,0.322437125748503,0.24597005988024,0.241994011976048,0.220910179640719,0.273940119760479,0.247089820359281
0.004,0.356383233532934,0.354502994011976,0.313982035928144,0.379,0.357101796407186,0.276029940119761,0.272407185628743,0.247155688622755,0.302706586826347,0.277005988023952
0.005,0.385233532934132,0.383706586826347,0.33677245508982,0.406508982035928,0.385850299401198,0.300455089820359,0.297568862275449,0.266137724550898,0.326688622754491,0.301251497005988
0.006,0.409335329341317,0.408676646706587,0.358185628742515,0.430299401197605,0.40951497005988,0.321712574850299,0.318838323353293,0.283874251497006,0.34697005988024,0.322508982035928
0.007,0.430754491017964,0.430101796407186,0.375850299401198,0.451131736526946,0.431365269461078,0.340005988023952,0.337538922155689,0.298395209580838,0.364682634730539,0.340682634730539
0.008,0.450185628742515,0.449365269461078,0.389730538922156,0.469161676646707,0.450508982035928,0.356383233532934,0.354502994011976,0.313994011976048,0.380556886227545,0.357131736526946
0.009,0.46688622754491,0.466994011976048,0.403976047904192,0.485634730538922,0.467155688622755,0.371544910179641,0.369455089820359,0.322730538922156,0.395065868263473,0.372155688622755
0.01,0.482562874251497,0.48259880239521,0.418317365269461,0.500461077844311,0.482664670658683,0.385233532934132,0.383700598802395,0.336790419161677,0.407976047904192,0.385832335329341
0.02,0.589892215568862,0.591179640718563,0.51277245508982,0.603389221556886,0.589952095808383,0.482568862275449,0.482604790419162,0.418365269461078,0.50185628742515,0.482694610778443
0.03,0.655586826347305,0.656982035928144,0.573269461077844,0.666556886227545,0.655395209580838,0.544646706586826,0.545395209580838,0.469820359281437,0.560419161676647,0.544766467065868
0.04,0.701203592814371,0.703365269461078,0.612329341317365,0.710215568862275,0.701215568862275,0.589898203592814,0.591179640718563,0.512862275449102,0.603880239520958,0.589976047904192
0.05,0.736544910179641,0.738275449101796,0.648311377245509,0.744215568862276,0.73659880239521,0.625784431137725,0.627658682634731,0.545275449101796,0.638712574850299,0.626467065868264
0.06,0.764844311377246,0.765724550898204,0.677443113772455,0.771047904191617,0.764784431137725,0.655610778443114,0.656994011976048,0.573479041916168,0.666796407185629,0.655491017964072
0.07,0.787934131736527,0.789395209580838,0.697137724550898,0.793305389221557,0.788023952095808,0.680413173652695,0.681233532934132,0.592796407185629,0.690101796407186,0.680275449101796
0.08,0.80751497005988,0.808359281437126,0.719047904191617,0.811928143712575,0.807610778443114,0.70122754491018,0.703407185628743,0.612634730538922,0.710538922155689,0.701293413173653
0.09,0.824197604790419,0.824892215568862,0.738089820359281,0.828215568862276,0.824347305389222,0.720161676646707,0.722101796407186,0.631467065868264,0.728233532934132,0.720089820359282
0.1,0.839101796407186,0.839455089820359,0.752377245508982,0.842736526946108,0.839065868263473,0.736610778443114,0.738359281437126,0.648730538922156,0.744221556886228,0.736664670658683
