alpha,t2,w2,s2,b2,p2
0.001,0,0,5.98802395209581e-06,0,0
0.002,0,0,1.79640718562874e-05,0,0
0.003,0,0,2.39520958083832e-05,0,0
0.004,0,0,2.9940119760479e-05,0,0
0.005,0,0,4.79041916167665e-05,0,0
0.006,0,0,4.79041916167665e-05,0,0
0.007,0,0,4.79041916167665e-05,0,0
0.008,0,0,4.79041916167665e-05,0,0
0.009,0,0,5.38922155688623e-05,0,0
0.01,0,0,5.38922155688623e-05,0,0
0.02,0,1.19760479041916e-05,0.000125748502994012,5.98802395209581e-06,0
0.03,5.98802395209581e-06,1.19760479041916e-05,0.000191616766467066,5.98802395209581e-06,5.98802395209581e-06
0.04,2.9940119760479e-05,2.39520958083832e-05,0.00029940119760479,2.9940119760479e-05,2.9940119760479e-05
0.05,2.9940119760479e-05,4.79041916167665e-05,0.000365269461077844,2.9940119760479e-05,2.9940119760479e-05
0.06,2.9940119760479e-05,5.38922155688623e-05,0.000455089820359281,2.9940119760479e-05,2.9940119760479e-05
0.07,3.59281437125749e-05,7.78443113772455e-05,0.000526946107784431,3.59281437125749e-05,3.59281437125749e-05
0.08,4.19161676646707e-05,8.98203592814371e-05,0.000592814371257485,4.79041916167665e-05,4.19161676646707e-05
0.09,5.38922155688623e-05,0.00011377245508982,0.000664670658682635,5.38922155688623e-05,5.38922155688623e-05
0.1,7.78443113772455e-05,0.000131736526946108,0.000718562874251497,8.98203592814371e-05,6.58682634730539e-05
