alpha,t2,w2,s2,b2,p2
0.001,0,0,5.98802395209581e-06,0,0
0.002,0,0,5.98802395209581e-06,0,0
0.003,0,0,1.19760479041916e-05,0,0
0.004,0,0,2.39520958083832e-05,0,0
0.005,0,0,3.59281437125749e-05,0,0
0.006,0,5.98802395209581e-06,3.59281437125749e-05,0,0
0.007,0,5.98802395209581e-06,3.59281437125749e-05,0,0
0.008,0,5.98802395209581e-06,3.59281437125749e-05,0,0
0.009,0,5.98802395209581e-06,4.19161676646707e-05,0,0
0.01,0,5.98802395209581e-06,4.79041916167665e-05,0,0
0.02,0,2.39520958083832e-05,7.78443113772455e-05,0,0
0.03,0,4.79041916167665e-05,0.000167664670658683,0,0
0.04,0,5.38922155688623e-05,0.000197604790419162,0,0
0.05,0,6.58682634730539e-05,0.000215568862275449,0,0
0.06,0,7.78443113772455e-05,0.000221556886227545,5.98802395209581e-06,0
0.07,5.98802395209581e-06,8.98203592814371e-05,0.000245508982035928,5.98802395209581e-06,5.98802395209581e-06
0.08,5.98802395209581e-06,0.000101796407185629,0.000293413173652695,5.98802395209581e-06,5.98802395209581e-06
0.09,1.19760479041916e-05,0.000107784431137725,0.000341317365269461,1.19760479041916e-05,1.19760479041916e-05
0.1,1.79640718562874e-05,0.000107784431137725,0.000377245508982036,2.39520958083832e-05,1.79640718562874e-05
