alpha,t2,w2,s2,b2,p2
0.001,1.79640718562874e-05,1.79640718562874e-05,4.19161676646707e-05,0.000149700598802395,7.18562874251497e-05
0.002,5.98802395209581e-05,4.19161676646707e-05,6.58682634730539e-05,0.000263473053892216,0.000119760479041916
0.003,0.000137724550898204,0.000101796407185629,0.000119760479041916,0.000419161676646707,0.000173652694610778
0.004,0.000167664670658683,0.000125748502994012,0.000131736526946108,0.000550898203592814,0.000233532934131737
0.005,0.000221556886227545,0.000167664670658683,0.000239520958083832,0.000706586826347305,0.000281437125748503
0.006,0.000281437125748503,0.000203592814371258,0.000239520958083832,0.000832335329341317,0.000341317365269461
0.007,0.000335329341317365,0.000251497005988024,0.00025748502994012,0.000946107784431138,0.000401197604790419
0.008,0.000431137724550898,0.000329341317365269,0.000419161676646707,0.00107784431137725,0.000520958083832335
0.009,0.000491017964071856,0.000359281437125749,0.000419161676646707,0.00116167664670659,0.000592814371257485
0.01,0.000604790419161677,0.000389221556886228,0.000419161676646707,0.00129940119760479,0.000664670658682635
0.02,0.00138922155688623,0.0011377245508982,0.000910179640718563,0.00255688622754491,0.00145508982035928
0.03,0.00231137724550898,0.00195808383233533,0.00135329341317365,0.00383832335329341,0.00229940119760479
0.04,0.00330538922155689,0.00277245508982036,0.00237724550898204,0.00498802395209581,0.00335928143712575
0.05,0.00437724550898204,0.00373053892215569,0.00307784431137725,0.00641317365269461,0.00436526946107784
0.06,0.00539520958083832,0.0048562874251497,0.00370658682634731,0.00767065868263473,0.00534131736526946
0.07,0.00674251497005988,0.00608383233532934,0.0045688622754491,0.00897604790419162,0.00665868263473054
0.08,0.00785029940119761,0.00726347305389222,0.00568862275449102,0.0102395209580838,0.00774251497005988
0.09,0.00902395209580838,0.00841916167664671,0.00568862275449102,0.0116766467065868,0.00891616766467066
0.1,0.0103053892215569,0.00974850299401198,0.00738922155688623,0.0131317365269461,0.0101616766467066
